"id","type","id_jo","id_country"
55144,"none",1,80
55145,"none",12,31
55146,"none",12,31
55147,"none",12,31
55148,"none",12,31
55149,"none",12,31
55150,"none",1,31
55151,"none",1,31
55152,"none",1,31
55153,"none",1,31
55154,"none",1,31
55155,"none",1,95
55156,"none",14,170
55157,"none",12,170
55158,"none",1,170
55159,"none",14,57
55160,"none",7,242
55161,"none",7,242
55162,"none",14,143
55163,"none",12,143
55164,"none",13,31
55165,"none",21,190
55166,"none",24,242
55167,"none",24,242
55168,"none",18,242
55169,"none",18,242
55170,"none",18,242
55171,"none",18,242
55172,"none",7,113
55173,"none",14,113
55174,"none",11,216
55175,"none",26,216
55176,"none",20,220
55177,"none",23,220
55178,"none",23,174
55179,"Silver",8,215
55180,"Silver",7,215
55181,"none",15,14
55182,"none",15,14
55183,"none",15,14
55184,"none",22,64
55185,"none",20,64
55186,"none",23,64
55187,"none",0,64
55188,"none",23,64
55189,"none",14,41
55190,"Silver",12,41
55191,"none",1,41
55192,"none",1,238
55193,"Bronze",24,
55194,"none",21,
55195,"none",0,
55196,"none",8,113
55197,"Bronze",8,113
55198,"none",7,113
55199,"Silver",7,113
55200,"none",14,113
55201,"none",14,113
55202,"none",1,113
55203,"Gold",1,113
55204,"none",14,80
55205,"none",1,56
55206,"none",7,56
55207,"none",24,150
55208,"none",24,150
55209,"none",17,220
55210,"none",10,28
55211,"Bronze",0,87
55212,"none",29,41
55213,"Bronze",23,64
55214,"none",21,234
55215,"Bronze",14,238
55216,"none",9,14
55217,"none",22,104
55218,"none",22,104
55219,"none",25,104
55220,"none",2,
55221,"none",2,
55222,"none",1,13
55223,"none",18,99
55224,"Bronze",13,14
55225,"Silver",18,
55226,"Silver",21,
55227,"none",1,87
55228,"none",24,
55229,"none",20,
55230,"none",18,
55231,"none",22,174
55232,"Gold",25,174
55233,"Silver",25,174
55234,"Bronze",19,174
55235,"none",22,87
55236,"none",0,87
55237,"none",0,87
55238,"none",0,87
55239,"none",0,87
55240,"none",0,87
55241,"none",0,87
55242,"none",0,87
55243,"none",0,87
55244,"none",23,238
55245,"none",23,238
55246,"none",0,87
55247,"none",8,87
55248,"none",8,87
55249,"none",19,174
55250,"none",19,174
55251,"none",20,174
55252,"none",20,174
55253,"none",14,87
55254,"none",4,104
55255,"none",10,104
55256,"none",5,104
55257,"none",1,238
55258,"none",1,238
55259,"Bronze",1,238
55260,"Gold",1,238
55261,"Gold",1,238
55262,"Gold",1,238
55263,"Gold",1,238
55264,"none",13,238
55265,"Gold",13,238
55266,"none",13,238
55267,"Gold",7,238
55268,"none",14,13
55269,"none",12,13
55270,"none",6,220
55271,"Silver",17,220
55272,"none",17,220
55273,"none",12,41
55274,"none",14,56
55275,"none",8,56
55276,"Bronze",7,56
55277,"Gold",8,56
55278,"none",6,238
55279,"none",21,234
55280,"none",21,234
55281,"none",0,234
55282,"none",0,234
55283,"none",22,215
55284,"none",22,215
55285,"none",12,209
55286,"none",12,209
55287,"none",1,209
55288,"none",1,209
55289,"none",13,209
55290,"none",13,209
55291,"none",0,176
55292,"none",20,31
55293,"none",13,215
55294,"none",12,215
55295,"none",1,215
55296,"Bronze",13,215
55297,"none",21,215
55298,"none",8,181
55299,"none",2,
55300,"none",4,87
55301,"none",9,14
55302,"none",9,14
55303,"none",9,14
55304,"none",8,87
55305,"none",7,87
55306,"none",19,
55307,"none",26,215
55308,"none",21,64
55309,"Silver",7,215
55310,"none",7,87
55311,"none",14,87
55312,"none",13,87
55313,"none",13,113
55314,"none",20,113
55315,"none",3,203
55316,"none",5,203
55317,"none",5,203
55318,"Bronze",5,203
55319,"none",12,113
55320,"none",12,13
55321,"none",1,13
55322,"none",22,113
55323,"Bronze",25,87
55324,"none",12,42
55325,"none",1,42
55326,"none",1,42
55327,"none",1,42
55328,"Gold",22,13
55329,"none",22,13
55330,"Silver",22,13
55331,"Silver",22,13
55332,"Gold",25,13
55333,"none",25,13
55334,"Silver",25,13
55335,"none",25,13
55336,"none",29,41
55337,"none",8,234
55338,"none",8,234
55339,"none",7,234
55340,"none",7,234
55341,"none",14,234
55342,"none",14,234
55343,"none",17,33
55344,"none",17,33
55345,"none",8,41
55346,"none",7,41
55347,"none",14,41
55348,"none",22,206
55349,"none",23,41
55350,"none",23,41
55351,"none",18,41
55352,"none",13,41
55353,"none",13,41
55354,"none",3,74
55355,"none",3,74
55356,"none",3,74
55357,"none",5,15
55358,"none",11,15
55359,"none",24,234
55360,"none",18,234
55361,"none",0,234
55362,"none",13,13
55363,"none",14,42
55364,"none",12,42
55365,"none",12,42
55366,"none",12,42
55367,"none",1,42
55368,"none",1,42
55369,"Gold",18,238
55370,"Bronze",0,234
55371,"none",8,234
55372,"Bronze",12,13
55373,"none",1,16
55374,"none",21,234
55375,"Bronze",0,234
55376,"none",1,13
55377,"none",1,13
55378,"none",1,13
55379,"none",13,13
55380,"none",13,13
55381,"none",13,13
55382,"none",1,248
55383,"Gold",12,114
55384,"none",12,114
55385,"Gold",1,114
55386,"Silver",1,114
55387,"Silver",1,114
55388,"Bronze",13,114
55389,"Silver",13,114
55390,"none",11,113
55391,"none",26,113
55392,"none",11,113
55393,"Silver",28,113
55394,"none",12,113
55395,"none",1,113
55396,"Silver",13,113
55397,"none",24,13
55398,"none",7,114
55399,"none",7,114
55400,"none",14,114
55401,"none",14,114
55402,"none",12,114
55403,"none",12,114
55404,"Gold",1,114
55405,"none",0,104
55406,"none",8,104
55407,"none",7,104
55408,"none",14,41
55409,"none",14,41
55410,"none",29,238
55411,"Silver",6,238
55412,"none",24,180
55413,"Bronze",18,180
55414,"none",20,180
55415,"none",8,180
55416,"none",23,113
55417,"none",23,113
55418,"none",23,113
55419,"none",23,113
55420,"none",23,113
55421,"none",23,113
55422,"none",14,113
55423,"none",1,113
55424,"none",13,113
55425,"none",18,239
55426,"none",1,31
55427,"none",1,31
55428,"none",13,31
55429,"none",25,14
55430,"none",11,157
55431,"none",11,216
55432,"none",26,216
55433,"Bronze",9,216
55434,"none",19,114
55435,"none",19,114
55436,"none",20,114
55437,"none",1,238
55438,"none",18,13
55439,"none",18,13
55440,"none",1,13
55441,"none",1,13
55442,"none",13,13
55443,"none",8,175
55444,"none",0,175
55445,"none",25,168
55446,"none",18,114
55447,"none",14,13
55448,"none",8,114
55449,"none",8,114
55450,"Silver",7,114
55451,"Bronze",23,238
55452,"Gold",23,238
55453,"Gold",25,238
55454,"none",8,14
55455,"none",8,14
55456,"none",7,14
55457,"none",14,175
55458,"Gold",0,41
55459,"Silver",8,41
55460,"none",25,10
55461,"none",25,10
55462,"none",19,10
55463,"none",19,10
55464,"none",0,234
55465,"none",20,31
55466,"none",25,64
55467,"none",25,64
55468,"none",19,64
55469,"Silver",19,64
55470,"none",20,64
55471,"Gold",20,64
55472,"none",23,64
55473,"Bronze",23,64
55474,"none",12,215
55475,"none",1,215
55476,"none",20,238
55477,"none",23,238
55478,"Bronze",20,106
55479,"none",13,9
55480,"none",8,206
55481,"none",12,13
55482,"Silver",12,13
55483,"none",1,13
55484,"none",1,13
55485,"none",1,206
55486,"Silver",0,152
55487,"Silver",0,152
55488,"Silver",8,152
55489,"Silver",8,152
55490,"none",14,152
55491,"none",14,152
55492,"none",20,237
55493,"none",23,237
55494,"none",12,13
55495,"Silver",12,13
55496,"none",1,13
55497,"none",1,13
55498,"none",7,206
55499,"none",21,64
55500,"none",21,64
55501,"none",0,64
55502,"Silver",0,64
55503,"none",8,64
55504,"none",7,164
55505,"none",7,164
55506,"none",1,64
55507,"none",26,64
55508,"none",9,64
55509,"none",18,215
55510,"none",18,215
55511,"none",11,238
55512,"none",26,238
55513,"none",9,238
55514,"none",1,215
55515,"none",1,215
55516,"none",0,215
55517,"none",0,215
55518,"none",14,215
55519,"Silver",14,215
55520,"Silver",13,215
55521,"none",13,215
55522,"none",14,164
55523,"none",12,164
55524,"none",23,215
55525,"none",23,215
55526,"none",23,215
55527,"Bronze",22,215
55528,"Gold",22,215
55529,"none",22,215
55530,"none",19,215
55531,"none",22,215
55532,"none",21,215
55533,"none",0,215
55534,"none",4,215
55535,"none",10,215
55536,"none",10,215
55537,"none",5,215
55538,"none",5,215
55539,"none",5,215
55540,"none",11,215
55541,"none",11,215
55542,"none",11,215
55543,"Bronze",11,215
55544,"none",5,215
55545,"Bronze",11,215
55546,"Gold",11,215
55547,"Bronze",8,13
55548,"none",7,13
55549,"none",14,13
55550,"Gold",12,13
55551,"Gold",14,238
55552,"none",7,238
55553,"none",1,234
55554,"none",12,234
55555,"none",0,13
55556,"none",0,13
55557,"none",8,13
55558,"Silver",8,13
55559,"none",7,13
55560,"Gold",7,13
55561,"none",7,13
55562,"none",12,176
55563,"none",12,234
55564,"none",12,234
55565,"none",18,85
55566,"none",22,13
55567,"none",19,176
55568,"none",20,176
55569,"none",23,176
55570,"none",0,234
55571,"none",20,238
55572,"none",20,238
55573,"none",11,238
55574,"none",25,238
55575,"Silver",25,238
55576,"none",19,238
55577,"Silver",19,238
55578,"none",20,238
55579,"Silver",20,238
55580,"none",5,238
55581,"none",5,238
55582,"none",5,238
55583,"none",5,238
55584,"none",11,238
55585,"none",11,238
55586,"none",11,238
55587,"none",26,238
55588,"none",26,238
55589,"none",26,238
55590,"none",9,238
55591,"none",9,238
55592,"none",9,238
55593,"none",0,114
55594,"none",0,114
55595,"none",8,114
55596,"Bronze",8,114
55597,"none",7,114
55598,"none",27,234
55599,"none",27,234
55600,"none",28,234
55601,"Silver",22,13
55602,"none",22,13
55603,"none",25,13
55604,"none",23,238
55605,"Bronze",19,238
55606,"Gold",19,238
55607,"none",7,234
55608,"none",22,110
55609,"none",22,110
55610,"none",25,110
55611,"none",25,110
55612,"none",29,
55613,"none",29,
55614,"none",19,160
55615,"none",0,13
55616,"none",0,13
55617,"none",0,41
55618,"none",1,216
55619,"none",27,216
55620,"none",26,216
55621,"Silver",5,216
55622,"none",26,216
55623,"none",26,216
55624,"none",26,216
55625,"none",26,216
55626,"none",26,216
55627,"none",16,215
55628,"none",25,87
55629,"none",19,
55630,"none",9,124
55631,"none",22,216
55632,"none",18,
55633,"none",18,
55634,"none",2,
55635,"none",2,
55636,"none",17,216
55637,"Bronze",17,216
55638,"Bronze",0,87
55639,"none",8,87
55640,"none",2,80
55641,"none",2,80
55642,"none",3,216
55643,"none",3,216
55644,"none",3,216
55645,"none",4,216
55646,"none",4,216
55647,"none",10,216
55648,"none",10,216
55649,"none",10,216
55650,"none",5,216
55651,"none",5,216
55652,"none",5,216
55653,"Bronze",22,215
55654,"none",22,215
55655,"none",21,174
55656,"none",21,174
55657,"Silver",0,174
55658,"none",0,174
55659,"none",8,174
55660,"Bronze",24,
55661,"none",4,73
55662,"none",4,73
55663,"none",10,73
55664,"none",10,73
55665,"none",1,87
55666,"none",13,87
55667,"none",21,
55668,"none",10,14
55669,"none",24,31
55670,"none",21,6
55671,"none",21,6
55672,"none",21,6
55673,"none",21,6
55674,"none",0,6
55675,"none",0,6
55676,"none",0,6
55677,"none",7,209
55678,"none",14,209
55679,"none",12,209
55680,"Gold",20,
55681,"none",23,
55682,"none",17,
55683,"none",14,206
55684,"none",7,87
55685,"none",7,87
55686,"Bronze",8,87
55687,"Silver",8,87
55688,"Bronze",7,87
55689,"none",12,87
55690,"none",12,87
55691,"none",9,87
55692,"none",9,87
55693,"none",13,155
55694,"none",25,87
55695,"none",19,
55696,"none",1,175
55697,"none",21,31
55698,"none",21,31
55699,"Bronze",21,31
55700,"none",0,31
55701,"none",21,239
55702,"none",11,31
55703,"none",0,31
55704,"none",12,175
55705,"none",1,175
55706,"none",1,175
55707,"none",13,175
55708,"none",13,175
55709,"none",13,175
55710,"none",19,239
55711,"none",12,31
55712,"none",1,31
55713,"none",13,31
55714,"none",19,
55715,"none",0,209
55716,"none",14,209
55717,"Silver",12,209
55718,"none",1,209
55719,"none",0,203
55720,"none",25,174
55721,"none",19,174
55722,"none",10,113
55723,"none",6,234
55724,"none",6,234
55725,"none",20,234
55726,"none",13,234
55727,"none",0,238
55728,"none",0,238
55729,"none",8,238
55730,"none",12,13
55731,"none",12,13
55732,"none",1,234
55733,"none",22,13
55734,"none",18,41
55735,"none",21,41
55736,"none",26,238
55737,"none",26,238
55738,"none",26,238
55739,"none",9,238
55740,"none",9,238
55741,"none",9,238
55742,"none",19,
55743,"Gold",20,
55744,"Bronze",23,
55745,"Silver",21,35
55746,"Bronze",21,35
55747,"none",20,238
55748,"none",26,87
55749,"none",26,87
55750,"Bronze",26,87
55751,"Gold",9,87
55752,"none",9,87
55753,"Silver",9,87
55754,"Bronze",25,87
55755,"none",23,21
55756,"none",23,21
55757,"none",23,21
55758,"none",23,21
55759,"none",23,21
55760,"none",13,238
55761,"none",14,155
55762,"none",29,113
55763,"none",13,10
55764,"none",20,113
55765,"none",23,113
55766,"none",24,113
55767,"none",20,
55768,"none",10,234
55769,"none",10,234
55770,"none",10,234
55771,"none",8,113
55772,"none",22,215
55773,"none",22,215
55774,"none",19,80
55775,"none",8,209
55776,"none",22,80
55777,"none",22,80
55778,"none",24,234
55779,"none",20,
55780,"none",20,
55781,"none",19,238
55782,"none",19,238
55783,"none",19,238
55784,"none",19,238
55785,"none",19,238
55786,"none",19,238
55787,"none",19,238
55788,"none",19,238
55789,"none",24,216
55790,"none",22,238
55791,"none",23,
55792,"Bronze",18,
55793,"none",9,87
55794,"none",9,87
55795,"Gold",9,87
55796,"none",21,216
55797,"none",0,237
55798,"none",20,80
55799,"none",13,87
55800,"Bronze",23,104
55801,"Bronze",23,104
55802,"none",24,104
55803,"none",22,64
55804,"none",20,216
55805,"none",0,87
55806,"none",16,215
55807,"none",16,215
55808,"Silver",23,220
55809,"none",24,220
55810,"none",23,143
55811,"none",24,143
55812,"none",25,143
55813,"none",21,67
55814,"none",18,67
55815,"none",26,215
55816,"none",26,215
55817,"none",5,80
55818,"none",27,129
55819,"none",21,129
55820,"none",19,129
55821,"none",19,129
55822,"none",0,87
55823,"none",20,
55824,"none",14,87
55825,"Bronze",23,
55826,"none",0,80
55827,"none",18,112
55828,"none",22,216
55829,"none",22,216
55830,"Bronze",8,112
55831,"Gold",14,112
55832,"none",18,112
55833,"none",18,112
55834,"none",18,112
55835,"none",18,112
55836,"none",18,112
55837,"none",7,203
55838,"none",7,14
55839,"none",12,181
55840,"Bronze",1,181
55841,"Silver",18,
55842,"Silver",21,
55843,"Gold",0,87
55844,"none",8,87
55845,"none",0,238
55846,"none",21,238
55847,"none",8,87
55848,"none",7,87
55849,"none",14,87
55850,"none",0,238
55851,"none",7,238
55852,"Gold",11,216
55853,"none",8,238
55854,"none",7,238
55855,"none",7,238
55856,"none",3,87
55857,"none",19,216
55858,"none",8,216
55859,"none",7,216
55860,"none",12,238
55861,"none",20,112
55862,"none",12,87
55863,"none",1,87
55864,"none",19,238
55865,"none",16,216
55866,"none",9,87
55867,"none",9,87
55868,"none",21,
55869,"none",21,
55870,"Gold",21,
55871,"Silver",21,
55872,"Gold",21,
55873,"Gold",24,
55874,"none",22,87
55875,"none",22,87
55876,"none",22,87
55877,"none",22,87
55878,"none",22,87
55879,"none",22,87
55880,"none",22,87
55881,"none",22,87
55882,"none",25,143
55883,"none",19,143
55884,"Gold",19,238
55885,"none",7,87
55886,"none",18,215
55887,"none",21,215
55888,"none",17,
55889,"none",2,
55890,"none",3,87
55891,"none",20,41
55892,"none",20,41
55893,"none",5,87
55894,"none",5,87
55895,"none",5,87
55896,"none",10,87
55897,"Bronze",10,87
55898,"none",5,87
55899,"Gold",5,87
55900,"none",5,87
55901,"none",5,87
55902,"Bronze",11,87
55903,"none",11,87
55904,"none",11,87
55905,"Gold",11,87
55906,"none",26,87
55907,"none",26,87
55908,"Gold",26,87
55909,"none",20,
55910,"none",13,209
55911,"none",7,113
55912,"none",14,113
55913,"none",18,242
55914,"none",18,242
55915,"none",18,242
55916,"none",24,216
55917,"none",2,164
55918,"none",3,164
55919,"none",12,64
55920,"Bronze",12,64
55921,"none",12,64
55922,"none",1,64
55923,"none",1,64
55924,"none",1,64
55925,"none",13,64
55926,"none",13,64
55927,"none",3,164
55928,"none",25,238
55929,"none",23,79
55930,"none",6,180
55931,"none",25,87
55932,"none",25,87
55933,"none",19,
55934,"none",19,
55935,"none",25,113
55936,"none",25,113
55937,"none",19,113
55938,"none",20,113
55939,"none",7,113
55940,"none",21,
55941,"none",0,
55942,"none",8,60
55943,"none",12,60
55944,"none",1,60
55945,"none",13,60
55946,"Bronze",24,180
55947,"none",29,41
55948,"none",29,41
55949,"none",22,80
55950,"none",12,197
55951,"none",13,197
55952,"none",29,238
55953,"none",23,175
55954,"none",23,175
55955,"none",23,175
55956,"none",23,175
55957,"none",23,175
55958,"none",24,175
55959,"none",24,175
55960,"none",8,216
55961,"Silver",8,216
55962,"none",7,216
55963,"none",14,216
55964,"none",16,113
55965,"none",19,192
55966,"none",0,192
55967,"none",18,164
55968,"none",22,13
55969,"none",22,13
55970,"none",25,13
55971,"none",25,13
55972,"none",4,215
55973,"none",4,215
55974,"none",4,215
55975,"none",4,215
55976,"none",29,238
55977,"none",17,238
55978,"none",20,216
55979,"none",20,216
55980,"none",20,216
55981,"none",20,216
55982,"none",20,216
55983,"none",20,216
55984,"Bronze",25,31
55985,"none",9,87
55986,"none",17,14
55987,"none",7,87
55988,"Silver",14,87
55989,"none",12,87
55990,"none",12,215
55991,"none",7,14
55992,"none",22,155
55993,"none",22,155
55994,"none",22,155
55995,"none",22,155
55996,"none",22,155
55997,"none",22,155
55998,"none",8,238
55999,"none",2,
56000,"none",2,
56001,"none",2,
56002,"none",2,215
56003,"none",2,215
56004,"none",2,215
56005,"none",2,215
56006,"none",4,215
56007,"none",4,215
56008,"none",4,215
56009,"none",4,215
56010,"none",11,113
56011,"none",12,41
56012,"none",1,41
56013,"none",24,105
56014,"Bronze",18,105
56015,"none",21,105
56016,"none",0,105
56017,"none",21,105
56018,"none",7,202
56019,"none",21,64
56020,"none",21,64
56021,"Gold",12,87
56022,"none",1,87
56023,"none",14,216
56024,"none",14,216
56025,"none",12,216
56026,"none",13,41
56027,"Bronze",19,216
56028,"none",18,216
56029,"Gold",24,
56030,"none",15,14
56031,"none",24,80
56032,"Silver",0,215
56033,"none",8,215
56034,"none",8,215
56035,"Silver",8,215
56036,"none",8,215
56037,"none",7,215
56038,"none",7,215
56039,"Gold",7,215
56040,"none",14,215
56041,"none",12,215
56042,"none",12,215
56043,"none",12,215
56044,"none",1,215
56045,"none",9,60
56046,"none",11,181
56047,"none",12,181
56048,"none",1,232
56049,"none",1,232
56050,"none",13,232
56051,"none",12,181
56052,"Silver",25,
56053,"none",19,
56054,"Silver",21,
56055,"none",0,
56056,"Silver",8,232
56057,"Bronze",24,
56058,"Silver",24,
56059,"none",20,64
56060,"none",23,64
56061,"Silver",22,64
56062,"none",0,13
56063,"none",24,57
56064,"none",24,57
56065,"none",19,
56066,"none",19,
56067,"none",20,
56068,"none",12,87
56069,"Bronze",1,87
56070,"none",19,
56071,"Bronze",19,
56072,"none",20,129
56073,"none",29,129
56074,"none",6,129
56075,"none",6,129
56076,"none",17,129
56077,"Bronze",2,129
56078,"none",2,129
56079,"none",28,129
56080,"none",28,129
56081,"none",28,129
56082,"none",29,129
56083,"none",29,129
56084,"Bronze",29,129
56085,"none",0,209
56086,"none",7,80
56087,"none",25,176
56088,"none",19,176
56089,"none",7,141
56090,"none",1,234
56091,"Bronze",1,234
56092,"none",13,234
56093,"Bronze",13,234
56094,"none",6,
56095,"none",20,14
56096,"none",14,79
56097,"none",7,181
56098,"Gold",7,181
56099,"none",23,10
56100,"none",23,10
56101,"none",18,64
56102,"none",21,64
56103,"Gold",21,64
56104,"none",0,64
56105,"none",21,41
56106,"none",21,41
56107,"none",0,41
56108,"none",0,41
56109,"none",22,80
56110,"none",22,80
56111,"none",22,80
56112,"none",22,80
56113,"none",7,234
56114,"none",24,234
56115,"none",21,64
56116,"Bronze",0,64
56117,"none",2,215
56118,"none",2,215
56119,"none",3,215
56120,"none",3,215
56121,"none",4,215
56122,"none",22,238
56123,"none",12,41
56124,"none",0,238
56125,"none",0,164
56126,"none",22,215
56127,"none",18,157
56128,"none",0,157
56129,"none",22,14
56130,"none",22,14
56131,"none",13,112
56132,"Gold",7,64
56133,"Gold",14,64
56134,"none",23,14
56135,"none",23,14
56136,"none",0,14
56137,"Silver",0,14
56138,"none",5,87
56139,"none",11,87
56140,"Bronze",8,164
56141,"none",7,234
56142,"none",0,234
56143,"none",0,234
56144,"Silver",9,238
56145,"Gold",9,41
56146,"none",16,238
56147,"none",6,
56148,"none",1,60
56149,"none",13,60
56150,"none",1,60
56151,"none",0,234
56152,"none",23,21
56153,"none",24,21
56154,"none",28,174
56155,"Silver",0,164
56156,"Silver",28,238
56157,"none",14,90
56158,"none",14,90
56159,"none",24,125
56160,"none",14,46
56161,"Silver",12,46
56162,"none",1,46
56163,"none",26,46
56164,"none",14,46
56165,"Silver",12,46
56166,"Gold",1,46
56167,"Gold",13,46
56168,"none",14,0
56169,"Gold",0,46
56170,"Gold",8,46
56171,"Gold",8,46
56172,"Gold",7,46
56173,"Silver",7,46
56174,"none",0,46
56175,"none",0,46
56176,"none",7,46
56177,"none",7,46
56178,"none",11,46
56179,"none",11,46
56180,"none",7,46
56181,"none",7,46
56182,"none",1,46
56183,"Bronze",13,46
56184,"none",13,46
56185,"none",8,46
56186,"none",1,191
56187,"none",23,35
56188,"none",1,115
56189,"none",22,238
56190,"none",22,238
56191,"none",22,238
56192,"none",22,238
56193,"none",22,238
56194,"none",22,238
56195,"Gold",1,87
56196,"Bronze",13,87
56197,"none",0,14
56198,"none",0,14
56199,"none",8,14
56200,"none",27,
56201,"none",11,14
56202,"none",26,14
56203,"none",21,216
56204,"none",21,216
56205,"none",0,216
56206,"none",0,216
56207,"none",8,216
56208,"none",8,216
56209,"none",7,216
56210,"Silver",7,216
56211,"none",14,216
56212,"none",14,216
56213,"none",19,
56214,"none",13,216
56215,"none",13,216
56216,"none",1,87
56217,"none",13,87
56218,"none",13,87
56219,"none",29,234
56220,"none",29,234
56221,"none",29,234
56222,"none",13,174
56223,"Gold",20,
56224,"Gold",23,
56225,"none",24,
56226,"none",0,216
56227,"none",0,216
56228,"none",8,216
56229,"none",8,216
56230,"none",21,216
56231,"none",21,216
56232,"none",0,216
56233,"none",0,216
56234,"none",21,238
56235,"none",8,238
56236,"none",8,60
56237,"none",8,60
56238,"none",7,60
56239,"none",7,60
56240,"none",7,176
56241,"none",12,60
56242,"none",12,60
56243,"none",25,242
56244,"none",25,242
56245,"none",14,113
56246,"none",7,113
56247,"none",1,234
56248,"none",20,
56249,"none",12,242
56250,"none",1,242
56251,"none",14,242
56252,"none",7,242
56253,"none",14,209
56254,"Silver",12,209
56255,"Silver",12,209
56256,"Silver",1,209
56257,"Bronze",1,209
56258,"none",18,176
56259,"none",21,209
56260,"none",21,209
56261,"none",12,57
56262,"none",24,242
56263,"none",21,242
56264,"none",0,242
56265,"none",23,209
56266,"none",18,176
56267,"none",12,242
56268,"none",12,242
56269,"none",12,242
56270,"none",12,242
56271,"none",12,242
56272,"none",12,242
56273,"none",21,45
56274,"none",21,45
56275,"none",20,95
56276,"none",19,171
56277,"none",23,171
56278,"none",0,209
56279,"none",19,143
56280,"none",8,238
56281,"none",8,10
56282,"none",8,10
56283,"none",23,57
56284,"none",18,143
56285,"none",14,209
56286,"none",14,209
56287,"none",12,209
56288,"none",12,209
56289,"none",22,131
56290,"none",25,87
56291,"Bronze",25,87
56292,"none",12,64
56293,"none",1,64
56294,"none",1,64
56295,"Silver",13,64
56296,"none",0,87
56297,"none",11,216
56298,"none",21,
56299,"none",22,87
56300,"Bronze",22,87
56301,"none",23,
56302,"none",23,
56303,"none",24,
56304,"none",25,87
56305,"Bronze",25,87
56306,"none",19,
56307,"none",19,
56308,"none",25,115
56309,"none",13,115
56310,"none",21,115
56311,"Silver",1,115
56312,"Bronze",8,115
56313,"Silver",7,115
56314,"none",6,115
56315,"none",12,115
56316,"none",12,115
56317,"none",12,115
56318,"Bronze",12,115
56319,"none",1,115
56320,"Silver",1,115
56321,"none",13,115
56322,"none",13,115
56323,"none",19,115
56324,"none",19,115
56325,"none",19,115
56326,"none",19,115
56327,"Silver",7,115
56328,"none",12,115
56329,"none",29,115
56330,"none",29,115
56331,"none",22,115
56332,"none",22,115
56333,"none",22,115
56334,"none",22,115
56335,"Silver",14,115
56336,"none",13,115
56337,"none",13,115
56338,"none",18,115
56339,"none",11,115
56340,"none",9,115
56341,"Bronze",14,115
56342,"Silver",19,115
56343,"none",20,115
56344,"none",9,115
56345,"Gold",12,115
56346,"none",9,115
56347,"none",0,115
56348,"none",22,115
56349,"none",25,115
56350,"none",23,115
56351,"Gold",23,115
56352,"none",23,115
56353,"none",23,115
56354,"none",23,115
56355,"none",23,115
56356,"none",23,115
56357,"none",23,115
56358,"none",11,115
56359,"none",26,115
56360,"none",26,115
56361,"none",26,115
56362,"none",21,115
56363,"none",21,115
56364,"none",0,115
56365,"none",0,115
56366,"Silver",22,115
56367,"none",25,115
56368,"none",25,115
56369,"Gold",25,115
56370,"none",8,115
56371,"none",3,115
56372,"none",23,115
56373,"none",20,115
56374,"none",20,115
56375,"none",9,115
56376,"none",9,115
56377,"none",1,115
56378,"none",23,115
56379,"none",12,115
56380,"none",12,115
56381,"none",0,115
56382,"none",0,115
56383,"none",8,115
56384,"none",7,115
56385,"none",14,115
56386,"none",14,115
56387,"none",1,115
56388,"none",13,115
56389,"none",16,115
56390,"none",27,115
56391,"none",27,115
56392,"none",28,115
56393,"none",28,115
56394,"none",22,115
56395,"none",23,115
56396,"none",18,115
56397,"none",7,115
56398,"none",7,115
56399,"none",7,115
56400,"none",7,115
56401,"none",7,115
56402,"none",7,115
56403,"none",7,115
56404,"none",7,115
56405,"none",10,115
56406,"none",0,115
56407,"none",0,115
56408,"none",0,115
56409,"none",21,115
56410,"none",8,115
56411,"none",25,115
56412,"none",18,115
56413,"none",1,115
56414,"none",22,115
56415,"none",18,115
56416,"none",10,115
56417,"none",14,70
56418,"none",18,115
56419,"none",0,115
56420,"Gold",20,115
56421,"none",23,115
56422,"none",1,115
56423,"none",3,115
56424,"none",3,115
56425,"none",22,174
56426,"none",22,174
56427,"none",19,174
56428,"none",8,115
56429,"none",13,60
56430,"none",13,60
56431,"none",8,60
56432,"none",8,60
56433,"none",21,115
56434,"none",22,115
56435,"none",25,115
56436,"none",6,115
56437,"none",6,115
56438,"none",0,115
56439,"none",22,115
56440,"none",19,115
56441,"none",20,115
56442,"none",5,115
56443,"none",5,115
56444,"none",5,115
56445,"none",5,115
56446,"none",11,115
56447,"none",11,115
56448,"none",11,115
56449,"none",26,115
56450,"none",26,115
56451,"none",26,115
56452,"Silver",8,115
56453,"Bronze",14,115
56454,"none",14,115
56455,"none",12,115
56456,"none",12,115
56457,"none",1,115
56458,"Silver",1,115
56459,"none",13,115
56460,"Bronze",13,115
56461,"none",25,115
56462,"none",15,115
56463,"none",16,115
56464,"none",16,115
56465,"none",16,115
56466,"none",16,115
56467,"none",27,115
56468,"none",27,115
56469,"none",27,115
56470,"none",7,115
56471,"none",22,115
56472,"Silver",22,115
56473,"Bronze",25,115
56474,"none",23,115
56475,"none",19,115
56476,"none",19,115
56477,"none",19,115
56478,"none",1,115
56479,"none",18,115
56480,"none",1,115
56481,"none",12,115
56482,"Silver",1,115
56483,"none",18,115
56484,"Silver",19,115
56485,"none",12,115
56486,"none",12,115
56487,"none",13,115
56488,"none",23,115
56489,"none",14,115
56490,"none",12,115
56491,"none",12,115
56492,"none",1,115
56493,"none",1,115
56494,"none",13,115
56495,"none",12,115
56496,"none",1,115
56497,"none",1,115
56498,"none",1,115
56499,"none",13,115
56500,"none",13,115
