"id","type","id_jo","id_country"
127087,"Silver",21,155
127088,"none",21,155
127089,"none",21,155
127090,"none",0,155
127091,"none",0,155
127092,"none",0,155
127093,"Silver",22,
127094,"Silver",25,
127095,"Silver",21,220
127096,"none",12,56
127097,"none",12,242
127098,"none",0,209
127099,"none",19,143
127100,"none",23,143
127101,"none",22,242
127102,"none",22,242
127103,"none",8,209
127104,"Bronze",21,220
127105,"Bronze",0,203
127106,"none",8,203
127107,"none",1,106
127108,"none",13,106
127109,"none",24,247
127110,"none",18,115
127111,"none",21,115
127112,"none",18,182
127113,"none",18,182
127114,"none",21,182
127115,"none",0,182
127116,"none",7,182
127117,"none",18,231
127118,"none",1,182
127119,"none",13,182
127120,"none",1,118
127121,"none",13,118
127122,"none",24,247
127123,"none",28,
127124,"none",28,
127125,"Gold",28,
127126,"none",8,240
127127,"Silver",21,
127128,"none",25,
127129,"none",4,232
127130,"none",10,232
127131,"none",20,
127132,"none",20,
127133,"Gold",0,
127134,"none",26,181
127135,"none",22,109
127136,"none",22,109
127137,"none",12,118
127138,"none",8,240
127139,"none",7,240
127140,"none",7,240
127141,"none",7,240
127142,"none",12,240
127143,"none",12,240
127144,"none",13,112
127145,"none",7,248
127146,"none",7,248
127147,"none",7,232
127148,"none",7,232
127149,"none",7,232
127150,"none",14,232
127151,"none",14,232
127152,"none",14,232
127153,"none",20,247
127154,"none",13,154
127155,"none",8,247
127156,"none",24,235
127157,"none",18,63
127158,"Silver",19,231
127159,"none",14,56
127160,"none",12,56
127161,"none",1,56
127162,"none",0,
127163,"none",24,174
127164,"none",8,56
127165,"none",8,192
127166,"none",7,192
127167,"none",14,192
127168,"none",8,192
127169,"none",0,219
127170,"Silver",14,206
127171,"none",12,206
127172,"Silver",14,155
127173,"Gold",12,155
127174,"none",20,155
127175,"Silver",12,155
127176,"none",13,155
127177,"Gold",9,155
127178,"Bronze",9,155
127179,"none",26,155
127180,"Bronze",9,155
127181,"none",8,155
127182,"none",14,155
127183,"none",14,155
127184,"none",14,155
127185,"none",14,155
127186,"none",12,155
127187,"none",12,155
127188,"none",12,155
127189,"Bronze",1,155
127190,"none",23,110
127191,"none",12,40
127192,"none",12,21
127193,"none",21,247
127194,"none",18,247
127195,"none",1,57
127196,"none",22,234
127197,"none",22,234
127198,"none",22,234
127199,"none",22,234
127200,"none",22,234
127201,"none",22,234
127202,"none",22,234
127203,"none",22,234
127204,"none",25,234
127205,"none",25,234
127206,"none",25,234
127207,"none",25,234
127208,"none",25,234
127209,"none",25,234
127210,"none",25,234
127211,"none",21,10
127212,"none",24,13
127213,"none",24,13
127214,"Bronze",18,13
127215,"none",18,13
127216,"none",15,238
127217,"none",14,56
127218,"none",1,56
127219,"none",20,238
127220,"none",8,247
127221,"Bronze",22,87
127222,"none",21,234
127223,"none",0,234
127224,"Gold",18,238
127225,"none",22,238
127226,"none",7,238
127227,"none",11,238
127228,"none",14,109
127229,"none",13,181
127230,"none",19,234
127231,"none",3,41
127232,"none",3,41
127233,"none",4,41
127234,"none",4,41
127235,"none",4,41
127236,"none",20,234
127237,"none",13,155
127238,"none",0,13
127239,"none",25,87
127240,"none",19,
127241,"none",19,
127242,"Bronze",9,216
127243,"none",27,
127244,"Gold",28,
127245,"none",12,87
127246,"none",23,216
127247,"none",18,216
127248,"none",12,80
127249,"none",13,80
127250,"none",1,216
127251,"none",13,10
127252,"none",12,216
127253,"none",20,
127254,"none",14,14
127255,"none",8,80
127256,"Bronze",7,87
127257,"none",14,216
127258,"Bronze",18,13
127259,"Gold",10,216
127260,"none",23,
127261,"none",14,224
127262,"none",0,87
127263,"none",8,87
127264,"Silver",8,216
127265,"none",1,131
127266,"none",13,131
127267,"none",22,104
127268,"none",20,216
127269,"none",20,216
127270,"none",22,155
127271,"none",25,155
127272,"none",27,216
127273,"none",22,216
127274,"none",22,216
127275,"none",8,206
127276,"none",8,206
127277,"none",8,206
127278,"none",7,206
127279,"none",7,206
127280,"none",7,206
127281,"none",7,206
127282,"none",19,
127283,"Bronze",19,
127284,"none",0,131
127285,"none",8,131
127286,"none",27,
127287,"Gold",23,
127288,"Gold",2,
127289,"none",3,87
127290,"none",4,87
127291,"Bronze",10,87
127292,"none",18,216
127293,"none",18,216
127294,"none",18,216
127295,"none",9,216
127296,"none",12,87
127297,"none",1,87
127298,"Bronze",13,87
127299,"none",19,
127300,"none",20,14
127301,"none",20,14
127302,"none",23,14
127303,"none",23,14
127304,"none",26,216
127305,"none",9,216
127306,"Gold",0,87
127307,"none",17,41
127308,"none",22,216
127309,"none",25,216
127310,"none",25,216
127311,"Bronze",19,216
127312,"none",19,216
127313,"none",13,87
127314,"none",1,87
127315,"none",22,87
127316,"Gold",1,87
127317,"none",5,216
127318,"none",11,216
127319,"none",26,87
127320,"none",12,131
127321,"none",1,131
127322,"none",0,216
127323,"none",0,216
127324,"none",0,216
127325,"none",0,216
127326,"none",0,216
127327,"none",0,216
127328,"none",0,216
127329,"none",0,216
127330,"none",0,216
127331,"none",8,216
127332,"Bronze",14,87
127333,"Bronze",13,87
127334,"Silver",24,
127335,"Gold",12,87
127336,"Gold",1,87
127337,"none",17,216
127338,"none",21,41
127339,"none",10,14
127340,"none",5,14
127341,"none",10,87
127342,"none",0,87
127343,"none",0,87
127344,"none",1,87
127345,"none",13,87
127346,"none",13,87
127347,"none",1,87
127348,"none",12,31
127349,"none",19,216
127350,"none",19,216
127351,"none",19,216
127352,"none",19,216
127353,"none",19,216
127354,"none",19,216
127355,"none",19,216
127356,"none",19,216
127357,"none",6,216
127358,"Silver",17,216
127359,"Silver",2,216
127360,"Silver",21,
127361,"Bronze",21,
127362,"none",20,
127363,"none",22,209
127364,"none",22,209
127365,"none",22,209
127366,"none",22,209
127367,"none",22,209
127368,"none",22,209
127369,"none",5,87
127370,"none",11,87
127371,"none",21,
127372,"none",2,
127373,"none",2,
127374,"none",24,
127375,"none",24,
127376,"Gold",24,
127377,"none",21,216
127378,"none",24,
127379,"none",24,
127380,"none",22,131
127381,"none",8,168
127382,"none",22,14
127383,"Gold",14,87
127384,"none",9,216
127385,"none",9,216
127386,"Silver",0,87
127387,"none",17,
127388,"Gold",2,
127389,"none",2,
127390,"none",25,216
127391,"none",25,216
127392,"none",25,216
127393,"none",25,216
127394,"none",25,216
127395,"none",25,216
127396,"none",25,216
127397,"none",25,216
127398,"none",16,14
127399,"none",24,216
127400,"none",22,87
127401,"none",19,
127402,"none",19,
127403,"none",19,
127404,"none",19,
127405,"none",19,
127406,"none",20,
127407,"none",20,
127408,"none",6,
127409,"none",6,
127410,"none",6,
127411,"none",14,87
127412,"none",0,216
127413,"Gold",8,216
127414,"Silver",7,216
127415,"none",0,216
127416,"none",14,87
127417,"none",22,104
127418,"none",22,104
127419,"none",22,104
127420,"none",22,104
127421,"none",22,104
127422,"none",22,104
127423,"none",25,104
127424,"none",25,104
127425,"none",25,104
127426,"none",25,104
127427,"none",25,104
127428,"none",25,104
127429,"none",19,104
127430,"none",19,104
127431,"none",19,104
127432,"none",19,104
127433,"none",19,104
127434,"none",19,104
127435,"none",12,87
127436,"none",1,87
127437,"Bronze",13,87
127438,"none",1,209
127439,"none",13,234
127440,"Gold",22,238
127441,"Gold",18,238
127442,"Gold",0,238
127443,"none",1,234
127444,"none",21,234
127445,"none",12,16
127446,"none",12,16
127447,"Silver",7,238
127448,"Bronze",25,155
127449,"none",0,55
127450,"none",18,110
127451,"none",21,110
127452,"none",21,110
127453,"Gold",25,238
127454,"none",22,41
127455,"none",22,41
127456,"none",22,41
127457,"none",0,14
127458,"none",0,14
127459,"none",0,14
127460,"none",0,14
127461,"none",20,14
127462,"none",7,238
127463,"none",26,87
127464,"none",20,247
127465,"none",24,150
127466,"none",20,80
127467,"none",23,80
127468,"none",7,87
127469,"none",7,87
127470,"none",7,79
127471,"none",14,79
127472,"none",1,79
127473,"none",18,231
127474,"none",19,238
127475,"none",19,238
127476,"none",19,238
127477,"none",19,238
127478,"none",19,238
127479,"none",19,238
127480,"none",20,212
127481,"none",7,118
127482,"none",14,118
127483,"none",12,118
127484,"none",12,20
127485,"none",1,20
127486,"none",21,247
127487,"none",14,247
127488,"none",1,247
127489,"Silver",12,209
127490,"none",18,234
127491,"none",18,234
127492,"none",12,240
127493,"none",8,180
127494,"none",14,119
127495,"none",12,119
127496,"none",1,119
127497,"none",7,20
127498,"none",0,178
127499,"none",7,178
127500,"Gold",14,178
127501,"none",8,178
127502,"none",21,178
127503,"none",21,178
127504,"none",0,178
127505,"none",0,178
127506,"none",7,178
127507,"none",8,178
127508,"none",7,178
127509,"Silver",14,178
127510,"none",1,178
127511,"none",25,178
127512,"none",19,178
127513,"none",0,62
127514,"none",7,178
127515,"Gold",0,178
127516,"Silver",8,178
127517,"none",25,178
127518,"none",21,178
127519,"none",21,178
127520,"none",0,178
127521,"none",0,178
127522,"none",8,178
127523,"none",26,178
127524,"none",26,178
127525,"none",9,178
127526,"none",9,178
127527,"none",0,178
127528,"none",5,178
127529,"none",11,178
127530,"none",11,178
127531,"none",26,178
127532,"none",26,178
127533,"none",7,178
127534,"Silver",14,178
127535,"Bronze",12,178
127536,"none",21,178
127537,"none",18,178
127538,"none",18,178
127539,"Silver",7,178
127540,"Silver",14,178
127541,"none",18,178
127542,"none",12,178
127543,"none",1,178
127544,"none",18,178
127545,"none",1,178
127546,"none",20,231
127547,"none",11,113
127548,"none",11,113
127549,"none",11,113
127550,"none",13,209
127551,"none",7,118
127552,"none",1,197
127553,"none",23,41
127554,"none",23,41
127555,"none",23,41
127556,"none",23,41
127557,"none",23,41
127558,"none",23,41
127559,"none",21,78
127560,"none",21,78
127561,"none",21,78
127562,"none",21,78
127563,"none",1,87
127564,"none",21,64
127565,"Bronze",7,87
127566,"none",8,11
127567,"none",21,
127568,"none",1,206
127569,"none",13,206
127570,"none",3,31
127571,"none",3,31
127572,"none",3,31
127573,"none",4,31
127574,"none",20,
127575,"none",24,106
127576,"Gold",21,
127577,"Gold",0,87
127578,"none",8,41
127579,"none",24,231
127580,"none",20,247
127581,"none",10,115
127582,"Gold",19,115
127583,"none",13,119
127584,"none",21,113
127585,"none",0,113
127586,"none",13,115
127587,"none",21,41
127588,"none",19,143
127589,"none",1,209
127590,"none",8,134
127591,"Bronze",0,80
127592,"none",17,220
127593,"none",17,220
127594,"none",17,220
127595,"none",17,220
127596,"none",22,109
127597,"none",14,109
127598,"none",18,109
127599,"none",24,106
127600,"none",19,238
127601,"none",2,176
127602,"none",21,47
127603,"none",21,47
127604,"none",21,47
127605,"none",21,47
127606,"none",16,87
127607,"none",16,87
127608,"none",22,104
127609,"none",22,104
127610,"none",25,104
127611,"none",25,104
127612,"none",19,104
127613,"none",0,104
127614,"none",20,64
127615,"none",23,64
127616,"none",23,
127617,"Gold",24,
127618,"none",24,
127619,"none",8,240
127620,"none",13,238
127621,"none",0,238
127622,"none",20,155
127623,"none",23,155
127624,"none",8,16
127625,"Bronze",7,16
127626,"none",19,70
127627,"none",19,70
127628,"Gold",0,209
127629,"none",8,209
127630,"Bronze",14,57
127631,"none",13,209
127632,"none",13,51
127633,"none",7,45
127634,"none",7,45
127635,"none",18,143
127636,"none",13,168
127637,"none",13,168
127638,"none",18,209
127639,"none",21,209
127640,"none",14,242
127641,"none",13,242
127642,"none",19,143
127643,"none",19,143
127644,"Gold",19,143
127645,"none",19,143
127646,"none",20,143
127647,"none",20,143
127648,"none",20,143
127649,"none",8,143
127650,"none",8,171
127651,"none",7,171
127652,"none",12,209
127653,"none",1,209
127654,"none",1,209
127655,"none",24,209
127656,"none",18,209
127657,"none",21,209
127658,"none",0,209
127659,"none",2,55
127660,"none",2,55
127661,"none",3,55
127662,"none",3,55
127663,"none",18,209
127664,"none",18,209
127665,"none",18,209
127666,"none",18,209
127667,"none",18,209
127668,"none",18,209
127669,"none",21,209
127670,"none",21,209
127671,"none",21,209
127672,"none",21,209
127673,"none",21,209
127674,"none",21,209
127675,"none",13,143
127676,"none",19,45
127677,"none",7,209
127678,"none",1,57
127679,"none",19,51
127680,"Bronze",1,51
127681,"none",13,51
127682,"none",21,51
127683,"none",1,45
127684,"none",13,45
127685,"none",12,209
127686,"none",18,45
127687,"none",18,45
127688,"none",12,209
127689,"none",12,209
127690,"none",12,209
127691,"none",12,209
127692,"none",12,209
127693,"none",12,209
127694,"none",12,209
127695,"none",1,209
127696,"none",1,209
127697,"none",1,209
127698,"none",1,209
127699,"none",1,209
127700,"none",1,209
127701,"none",1,209
127702,"none",7,209
127703,"none",14,209
127704,"none",12,209
127705,"none",26,13
127706,"none",12,13
127707,"none",1,13
127708,"none",14,13
127709,"none",14,13
127710,"none",14,13
127711,"none",14,13
127712,"none",14,13
127713,"none",3,234
127714,"Bronze",14,238
127715,"none",0,155
127716,"none",0,155
127717,"none",20,41
127718,"Silver",13,87
127719,"none",20,64
127720,"none",20,64
127721,"none",14,234
127722,"none",12,209
127723,"none",1,209
127724,"none",13,180
127725,"none",13,180
127726,"none",13,180
127727,"none",13,180
127728,"none",13,180
127729,"none",13,180
127730,"none",13,180
127731,"none",22,104
127732,"none",22,104
127733,"none",9,180
127734,"none",5,180
127735,"none",5,180
127736,"none",5,180
127737,"none",5,180
127738,"none",27,180
127739,"none",27,180
127740,"none",27,180
127741,"none",7,180
127742,"none",14,180
127743,"none",14,180
127744,"none",13,180
127745,"none",23,180
127746,"none",7,180
127747,"none",14,180
127748,"Silver",23,180
127749,"Bronze",24,180
127750,"Bronze",18,180
127751,"none",12,180
127752,"none",0,133
127753,"none",7,133
127754,"none",21,
127755,"none",21,
127756,"none",1,41
127757,"none",25,134
127758,"none",13,206
127759,"none",18,119
127760,"none",0,182
127761,"none",1,247
127762,"none",18,119
127763,"none",12,80
127764,"Silver",7,238
127765,"Gold",7,238
127766,"Bronze",14,238
127767,"none",24,14
127768,"none",0,14
127769,"Silver",0,14
127770,"none",9,79
127771,"none",9,79
127772,"none",9,79
127773,"none",13,247
127774,"none",25,31
127775,"none",7,113
127776,"none",19,113
127777,"none",1,113
127778,"none",13,177
127779,"none",22,242
127780,"none",22,242
127781,"none",22,242
127782,"none",25,242
127783,"none",25,242
127784,"none",7,109
127785,"none",8,240
127786,"none",7,240
127787,"Gold",12,181
127788,"Silver",23,
127789,"none",7,115
127790,"none",22,115
127791,"none",19,115
127792,"none",1,115
127793,"none",8,115
127794,"none",5,115
127795,"none",26,115
127796,"none",11,115
127797,"none",9,115
127798,"none",13,115
127799,"none",13,115
127800,"none",13,115
127801,"none",13,115
127802,"none",13,115
127803,"none",12,115
127804,"none",14,115
127805,"none",12,115
127806,"none",1,115
127807,"none",19,115
127808,"none",20,115
127809,"none",18,115
127810,"none",21,115
127811,"none",0,115
127812,"Bronze",14,115
127813,"none",1,115
127814,"none",26,79
127815,"none",26,79
127816,"Bronze",26,79
127817,"none",15,115
127818,"none",14,124
127819,"none",20,104
127820,"none",25,115
127821,"none",17,115
127822,"none",17,115
127823,"none",17,115
127824,"none",4,20
127825,"none",7,20
127826,"none",7,20
127827,"none",24,
127828,"none",21,
127829,"none",26,115
127830,"none",9,115
127831,"none",3,115
127832,"Gold",1,115
127833,"none",12,115
127834,"none",7,115
127835,"none",14,115
127836,"none",8,118
127837,"none",27,
127838,"Bronze",28,
127839,"none",28,
127840,"Silver",29,
127841,"Bronze",29,
127842,"Silver",22,
127843,"Gold",22,
127844,"none",22,
127845,"Silver",22,
127846,"none",22,
127847,"Bronze",22,
127848,"none",7,181
127849,"none",14,181
127850,"none",12,181
127851,"none",9,181
127852,"none",22,14
127853,"none",24,
127854,"Gold",24,
127855,"Gold",21,
127856,"none",12,118
127857,"none",1,118
127858,"none",19,
127859,"none",20,
127860,"none",1,181
127861,"none",7,107
127862,"none",7,107
127863,"none",18,119
127864,"none",13,115
127865,"none",13,115
127866,"none",23,115
127867,"none",0,80
127868,"none",12,157
127869,"none",1,157
127870,"none",11,234
127871,"none",26,234
127872,"Silver",9,234
127873,"none",18,157
127874,"none",13,234
127875,"none",18,114
127876,"Silver",23,238
127877,"none",20,119
127878,"Bronze",8,179
127879,"none",7,35
127880,"none",14,35
127881,"none",14,174
127882,"none",12,31
127883,"none",1,31
127884,"none",13,31
127885,"none",25,180
127886,"none",22,180
127887,"none",22,180
127888,"none",25,180
127889,"none",25,180
127890,"none",25,180
127891,"none",25,180
127892,"none",19,180
127893,"none",19,180
127894,"none",19,180
127895,"none",20,180
127896,"none",20,180
127897,"none",13,112
127898,"none",13,112
127899,"none",13,112
127900,"none",0,180
127901,"none",8,56
127902,"none",7,51
127903,"none",14,51
127904,"none",14,51
127905,"none",13,51
127906,"none",24,55
127907,"none",13,51
127908,"none",13,51
127909,"none",7,51
127910,"none",14,51
127911,"none",14,51
127912,"none",13,55
127913,"none",1,55
127914,"none",21,51
127915,"Silver",12,31
127916,"Silver",1,31
127917,"none",10,202
127918,"none",10,202
127919,"none",10,202
127920,"none",10,202
127921,"none",5,202
127922,"none",5,202
127923,"none",5,202
127924,"none",5,202
127925,"none",11,202
127926,"none",11,202
127927,"none",11,202
127928,"none",12,181
127929,"none",9,216
127930,"none",7,203
127931,"none",14,203
127932,"none",25,115
127933,"none",7,115
127934,"Gold",14,115
127935,"none",12,115
127936,"Bronze",1,115
127937,"none",20,115
127938,"none",23,115
127939,"none",18,115
127940,"none",14,115
127941,"none",18,172
127942,"none",8,172
127943,"none",13,115
127944,"none",8,13
127945,"none",7,13
127946,"none",14,13
127947,"none",1,110
127948,"Silver",13,110
127949,"none",1,110
127950,"none",1,110
127951,"none",23,157
127952,"none",14,234
127953,"Bronze",13,238
127954,"none",7,110
127955,"none",23,238
127956,"none",19,110
127957,"none",20,110
127958,"none",20,110
127959,"none",1,110
127960,"Silver",25,13
127961,"none",20,238
127962,"Gold",20,238
127963,"Bronze",20,238
127964,"none",25,13
127965,"none",1,110
127966,"none",1,110
127967,"Bronze",13,238
127968,"none",25,238
127969,"none",1,41
127970,"none",13,41
127971,"none",20,110
127972,"none",20,110
127973,"none",0,13
127974,"none",0,13
127975,"none",8,13
127976,"none",21,13
127977,"none",21,13
127978,"none",20,110
127979,"none",14,13
127980,"Bronze",12,13
127981,"Bronze",12,13
127982,"none",0,13
127983,"Gold",13,238
127984,"Gold",13,238
127985,"Gold",13,238
127986,"none",26,157
127987,"none",26,157
127988,"none",0,248
127989,"none",0,248
127990,"none",21,41
127991,"none",21,41
127992,"none",0,13
127993,"none",8,238
127994,"Silver",7,238
127995,"none",22,238
127996,"none",26,24
127997,"none",9,24
127998,"none",21,110
127999,"none",0,16
128000,"none",0,16
128001,"none",8,16
128002,"none",7,16
128003,"none",12,234
128004,"none",12,234
128005,"Gold",1,234
128006,"Silver",1,234
128007,"none",1,234
128008,"Gold",13,234
128009,"none",13,234
128010,"none",13,234
128011,"none",21,238
128012,"none",0,238
128013,"none",8,41
128014,"none",12,41
128015,"none",7,16
128016,"none",1,206
128017,"none",29,41
128018,"none",29,41
128019,"none",29,41
128020,"none",6,41
128021,"none",26,215
128022,"none",14,157
128023,"none",12,157
128024,"Gold",1,157
128025,"Gold",13,157
128026,"none",25,234
128027,"none",1,234
128028,"none",20,114
128029,"none",12,13
128030,"none",12,234
128031,"none",1,234
128032,"none",13,234
128033,"none",13,234
128034,"none",1,13
128035,"none",27,238
128036,"none",28,238
128037,"none",29,238
128038,"none",12,234
128039,"none",26,41
128040,"none",7,13
128041,"none",0,13
128042,"none",8,13
128043,"none",11,13
128044,"none",26,13
128045,"none",26,13
128046,"none",1,206
128047,"none",13,206
128048,"none",1,234
128049,"Silver",1,234
128050,"none",13,234
128051,"none",8,27
128052,"none",7,234
128053,"none",7,234
128054,"none",7,234
128055,"none",7,234
128056,"none",7,234
128057,"none",28,238
128058,"none",13,157
128059,"none",8,238
128060,"Bronze",21,234
128061,"none",0,234
128062,"none",20,238
128063,"none",23,238
128064,"none",20,234
128065,"none",23,234
128066,"none",23,234
128067,"Bronze",24,234
128068,"none",8,234
128069,"none",19,238
128070,"none",8,87
128071,"none",9,203
128072,"none",22,
128073,"none",22,
128074,"none",25,
128075,"none",25,
128076,"none",13,15
128077,"Bronze",14,181
128078,"none",8,232
128079,"Gold",7,181
128080,"none",3,13
128081,"none",3,13
128082,"Bronze",4,13
128083,"none",28,79
128084,"none",29,79
128085,"none",13,79
128086,"none",21,79
128087,"none",8,79
128088,"none",14,209
128089,"none",12,209
128090,"none",1,209
128091,"none",13,209
128092,"Bronze",22,209
128093,"none",18,134
128094,"none",19,231
128095,"none",20,231
128096,"Bronze",20,119
128097,"none",5,86
128098,"none",11,86
128099,"none",8,181
128100,"none",8,181
128101,"Gold",14,181
128102,"none",21,160
128103,"none",21,160
128104,"none",0,160
128105,"none",0,160
128106,"none",1,157
128107,"none",24,248
128108,"none",24,248
128109,"none",0,212
128110,"none",19,231
128111,"none",19,231
128112,"none",19,231
128113,"none",18,109
128114,"none",0,160
128115,"none",8,160
128116,"none",20,212
128117,"none",18,212
128118,"none",18,212
128119,"none",21,212
128120,"none",20,212
128121,"none",20,212
128122,"none",13,231
128123,"none",8,2
128124,"Bronze",19,
128125,"none",24,247
128126,"none",24,247
128127,"none",24,247
128128,"none",18,247
128129,"none",18,247
128130,"none",25,231
128131,"none",20,231
128132,"none",0,227
128133,"none",7,20
128134,"none",1,122
128135,"none",13,122
128136,"none",24,137
128137,"none",24,137
128138,"none",8,13
128139,"none",1,137
128140,"none",13,137
128141,"none",8,87
128142,"none",7,87
128143,"none",14,87
128144,"none",22,21
128145,"none",25,21
128146,"none",19,21
128147,"none",22,21
128148,"none",25,21
128149,"none",13,205
128150,"none",8,21
128151,"Gold",1,181
128152,"none",26,234
128153,"none",26,234
128154,"none",26,234
128155,"none",26,234
128156,"none",9,234
128157,"none",9,234
128158,"none",9,234
128159,"none",9,234
128160,"none",9,234
128161,"none",9,234
128162,"none",1,234
128163,"none",0,
128164,"none",24,247
128165,"none",14,232
128166,"none",5,164
128167,"none",12,13
128168,"none",9,203
128169,"none",13,56
128170,"none",14,87
128171,"none",14,87
128172,"none",14,87
128173,"none",14,87
128174,"none",14,87
128175,"none",1,60
128176,"none",3,
128177,"none",3,
128178,"none",3,
128179,"Silver",25,
128180,"Bronze",19,
128181,"none",20,
128182,"none",12,60
128183,"none",12,60
128184,"none",7,179
128185,"none",12,179
128186,"none",1,179
128187,"Bronze",6,
128188,"Gold",6,
128189,"Silver",17,
128190,"Silver",17,
128191,"Silver",2,
128192,"Silver",2,
128193,"Silver",3,87
128194,"none",4,87
128195,"none",22,220
128196,"Silver",25,220
128197,"none",0,
128198,"none",13,155
128199,"none",7,155
128200,"none",22,107
128201,"none",1,15
128202,"none",18,22
128203,"none",21,22
128204,"none",8,22
128205,"Gold",1,56
128206,"none",10,181
128207,"Bronze",10,181
128208,"none",13,227
128209,"none",14,227
128210,"none",12,227
128211,"none",20,
128212,"Gold",1,238
128213,"Gold",13,238
128214,"none",20,231
128215,"none",21,247
128216,"none",20,247
128217,"none",24,247
128218,"none",24,247
128219,"none",21,247
128220,"none",21,247
128221,"Bronze",18,113
128222,"none",21,231
128223,"none",24,13
128224,"none",18,13
128225,"none",21,128
128226,"none",1,235
128227,"Gold",13,238
128228,"none",27,113
128229,"none",27,113
128230,"none",27,113
128231,"Gold",22,113
128232,"none",19,80
128233,"none",21,157
128234,"none",21,157
128235,"none",12,73
128236,"none",1,73
128237,"none",13,73
128238,"none",13,109
128239,"Bronze",23,
128240,"none",13,240
128241,"Bronze",1,181
128242,"Silver",1,181
128243,"Bronze",1,181
128244,"Gold",1,181
128245,"none",1,181
128246,"Bronze",13,181
128247,"Silver",13,181
128248,"none",13,181
128249,"Gold",13,181
128250,"none",13,181
128251,"Bronze",24,35
128252,"Gold",21,35
128253,"Bronze",25,35
128254,"none",19,35
128255,"none",19,79
128256,"none",1,134
128257,"none",13,134
128258,"none",11,157
128259,"none",0,28
128260,"none",8,56
128261,"none",7,56
128262,"none",14,56
128263,"none",0,56
128264,"none",22,180
128265,"none",22,180
128266,"Bronze",23,180
128267,"none",24,180
128268,"none",24,180
128269,"none",18,180
128270,"Bronze",18,180
128271,"none",23,216
128272,"none",0,14
128273,"Silver",25,234
128274,"none",16,79
128275,"Bronze",16,79
128276,"Silver",16,79
128277,"none",16,79
128278,"none",27,79
128279,"none",27,79
128280,"Gold",27,79
128281,"Silver",27,79
128282,"Bronze",10,79
128283,"none",5,79
128284,"none",11,79
128285,"none",12,215
128286,"none",13,215
128287,"Silver",24,220
128288,"Gold",7,181
128289,"Bronze",12,202
128290,"Gold",14,113
128291,"none",12,113
128292,"none",0,180
128293,"Bronze",7,180
128294,"none",14,180
128295,"none",21,14
128296,"Bronze",18,119
128297,"Bronze",1,119
128298,"none",1,119
128299,"none",13,231
128300,"none",7,248
128301,"none",7,248
128302,"none",24,247
128303,"none",14,118
128304,"Bronze",12,118
128305,"none",8,231
128306,"none",0,61
128307,"none",0,61
128308,"none",0,79
128309,"Bronze",18,220
128310,"none",18,109
128311,"none",23,41
128312,"none",1,231
128313,"none",7,180
128314,"none",21,231
128315,"none",0,231
128316,"none",7,106
128317,"none",21,106
128318,"none",14,104
128319,"none",12,104
128320,"none",12,104
128321,"none",1,104
128322,"none",1,104
128323,"none",1,104
128324,"none",18,119
128325,"none",21,119
128326,"Silver",1,10
128327,"none",13,10
128328,"none",19,
128329,"none",23,227
128330,"none",0,227
128331,"Gold",8,227
128332,"Gold",7,227
128333,"Gold",14,227
128334,"none",1,227
128335,"none",0,115
128336,"none",8,115
128337,"none",21,63
128338,"none",21,63
128339,"none",0,63
128340,"none",0,63
128341,"none",8,63
128342,"none",13,248
128343,"none",21,150
128344,"none",0,150
128345,"none",0,150
128346,"Bronze",8,150
128347,"Gold",7,150
128348,"none",14,150
128349,"none",12,150
128350,"none",4,87
128351,"none",27,79
128352,"none",27,79
128353,"none",28,79
128354,"none",7,119
128355,"none",7,119
128356,"none",14,119
128357,"Bronze",0,119
128358,"none",8,64
128359,"none",19,155
128360,"none",21,248
128361,"none",21,248
128362,"none",0,248
128363,"none",25,231
128364,"none",25,231
128365,"none",7,6
128366,"none",14,6
128367,"none",12,227
128368,"none",1,227
128369,"none",23,121
128370,"none",24,121
128371,"none",7,232
128372,"none",1,124
128373,"Gold",24,
128374,"none",7,60
128375,"none",14,60
128376,"Silver",23,80
128377,"Gold",24,80
128378,"none",24,247
128379,"none",24,247
128380,"none",13,247
128381,"none",13,248
128382,"none",22,174
128383,"none",11,113
128384,"none",0,113
128385,"none",0,238
128386,"none",14,40
128387,"none",13,206
128388,"none",23,40
128389,"none",7,40
128390,"none",13,248
128391,"none",1,182
128392,"none",18,235
128393,"none",18,247
128394,"none",24,247
128395,"none",20,235
128396,"none",20,133
128397,"none",13,119
128398,"none",8,247
128399,"none",14,247
128400,"none",21,247
128401,"none",18,247
128402,"none",19,247
128403,"none",18,247
128404,"none",21,247
128405,"none",0,247
128406,"none",0,247
128407,"none",0,247
128408,"none",8,247
128409,"none",1,63
128410,"none",20,235
128411,"none",20,235
128412,"none",21,235
128413,"none",0,235
128414,"none",12,119
128415,"none",18,119
128416,"none",18,119
128417,"none",24,247
128418,"none",24,235
128419,"none",24,235
128420,"none",18,235
128421,"none",19,247
128422,"none",21,247
128423,"none",21,247
128424,"none",24,247
128425,"none",7,247
128426,"none",0,235
128427,"none",21,133
128428,"none",0,133
128429,"none",8,133
128430,"none",18,133
128431,"none",20,119
128432,"none",21,119
128433,"none",14,120
128434,"none",20,247
128435,"none",14,235
128436,"none",12,235
128437,"none",1,119
128438,"Bronze",18,247
128439,"none",24,235
128440,"none",25,151
128441,"none",7,80
128442,"none",14,80
128443,"Bronze",24,
128444,"none",21,
128445,"none",8,181
128446,"none",20,
128447,"none",23,
128448,"none",7,206
128449,"none",7,206
