"id","name","sex","height","wheight","team","id_country"
50496,"John Edward Larsen","M","192","88","Canada",41
50497,"Karin Larsen","F","176","61","Canada",41
50498,"Kasper Larsen","M","190","88","Denmark",64
50499,"Kristina Larsen","F","181","79","Australia",13
50500,"Leif Larsen","M","176","72","Denmark",64
50501,"Mads Mensah Larsen","M","188","106","Denmark",64
50502,"Michael Larsen","M",,,"Denmark",64
50503,"Mikael Flygind Larsen","M","181","78","Norway",164
50504,"Mira Vers Larsen (Rosenlind Jacobsen Falch-)","F","179",,"Norway",164
50505,"Mogens Michael Larsen","M","187","77","Denmark",64
50506,"Nicole Broch Larsen","F","179","75","Denmark",64
50507,"Niklas Larsen","M","180","74","Denmark",64
50508,"Per Larsen","M","174","89","Denmark",64
50509,"Rolf Larsen","M","175","90","Norway",164
50510,"Steve Larsen","M","183","95","Canada-2",41
50511,"Stine Elisabeth Larsen","F","158","47","Norway",164
50512,"Thomas Hausgaard Larsen","M",,,"Denmark",64
50513,"Thomas Morsing Larsen","M","198","97","Denmark",64
50514,"Tom Larsen","M","190","71","Norway",164
50515,"Tonje Larsen","F","184","72","Norway",164
50516,"Unni Sigrid Larsen (-Fjeldstad)","F","175","60","Norway",164
50517,"John Hugo Larsen, Jr.","M","170","66","Norway",164
50518,"Abigail Jean  Larson","F","170","50","United States",238
50519,"Kurt Anders Larson","M","190","90","Sweden",215
50520,"Breeja Larson","F","183","73","United States",238
50521,"David Erwin Larson","M","190","79","United States",238
50522,"Lance Melvin Larson","M","185","79","United States",238
50523,"Mervil Condra Larson","M","178","75","United States",238
50524,"Christine  Larson Mason","F","175","61","United States",238
50525,"Jordan Quinn Larson-Burbach","F","188","75","United States",238
50526,"Nils Anders Larsson","M","189","75","Sweden",215
50527,"Anders Hkan Larsson","M","178","82","Sweden",215
50528,"Peter Andreas Larsson","M","173","66","Sweden",215
50529,"Ann Hillevi Larsson (-Green)","F","163","50","Sweden",215
50530,"Susanne Marie Annelie Larsson (-Birkeholme)","F","171","65","Sweden",215
50531,"Anders Bertil Larsson","M","178","80","Sweden",215
50532,"Christel Camilla Larsson","F","173","63","Sweden",215
50533,"Dan Allan Larsson","M","196","80","Sweden",215
50534,"Emma Maud Valborg Larsson","F","147","40","Sweden",215
50535,"Karl Gunnar Larsson","M","186","86","Sweden",215
50536,"l Lars Gunnar Larsson","M","178","68","Sweden",215
50537,"Gustav Erik Larsson","M","195","77","Sweden",215
50538,"Lars Hkan Larsson","M","185","78","Sweden",215
50539,"Bogg Knut Hans-Erik Larsson","M","173","67","Sweden",215
50540,"Johanna Margareta Larsson (-van Wijnen)","F","181","68","Sweden",215
50541,"Johanna Larsson","F","174","66","Sweden",215
50542,"Karin Linna Larsson","F","168","60","Sweden",215
50543,"Anna Karin Larsson (-Ahlstrm)","F","170","64","Sweden",215
50544,"Kent Ronny Oskar Larsson","M","173","74","Sweden",215
50545,"Kent Erik Larsson","M","180","102","Sweden",215
50546,"Birgit Kristina Larsson (-Bjrk)","F","168","61","Sweden",215
50547,"Lars-Erik Nils Orvar Larsson","M","175","71","Sweden",215
50548,"Leif Uno Larsson","M","173","70","Sweden",215
50549,"Lennart Nils Olov Larsson","M",,,"Sweden",215
50550,"Per Henrik Magnus Larsson","M","193","93","Sweden",215
50551,"Maria Linda Larsson","F","153","57","Sweden",215
50552,"Lars Markus Larsson","M","183","83","Sweden",215
50553,"l Mats Arne Larsson","M","184","75","Sweden",215
50554,"Tomas Mikael Larsson","M","183","82","Sweden",215
50555,"Nathalie Linda Larsson","F","180","67","Sweden",215
50556,"Per Gunnar Larsson","M","183","76","Sweden",215
50557,"Bogg Per-Erik Larsson","M",,,"Sweden",215
50558,"Peter Mathias Larsson","M","184","82","Sweden",215
50559,"Sara Margareta Larsson","F","174","65","Sweden",215
50560,"Steven Larsson","M","195","95","Great Britain",234
50561,"Sven-Olov Martin Larsson","M","175","62","Sweden",215
50562,"Joseph Lartey","M","172","67","Ghana",88
50563,"Tatyana Yevgenyevna Lartseva","F","172","69","Russia",181
50564,"Brent Michael William Larue","M","193","85","Slovenia",203
50565,"Joseph Nii Ashiao Laryea","M","181","75","Ghana",88
50566,"Anatoly Vladimirovich Laryukov","M","175","73","Belarus",20
50567,"Begoa Arnzazu Larzbal Fernndez","F","163","55","Spain",209
50568,"Mikel Lasa Goikoetxea","M",,,"Spain",209
50569,"Emiliano Lasa Snchez","M","180","75","Uruguay",239
50570,"Jos Manuel Lasa Urquia","M","174","77","Spain",209
50571,"Miguel Mara Lasa Urquia","M","173","68","Spain",209
50572,"Franoise Lasak (-Laurent)","F","181","69","France",80
50573,"Jn Lak","M","183","93","Slovakia",202
50574,"Olivier Lasak","M","179","77","France",80
50575,"Sebastin Lasave Crespi","M",,,"Argentina",10
50576,"Marie Annabelle Jennifer Lascar","F","168","54","Mauritius",141
50577,"Florin Daniel Lascau","M","178","78","Germany",87
50578,"Natlija Laonova (-Kravchenko)","F","142","36","Soviet Union",
50579,"Peter Waller  Lash, Jr.","M","193","93","United States",238
50580,"Fedir Serafimovych Lashchonov","M","198","94","Soviet Union",
50581,"Ehsan Lashgari","M","180","84","Iran",108
50582,"El-Sayed Ahmad Ahmad Lashin","M","175","80","Egypt",69
50583,"Revaz Lashkhi","M","172","60","Georgia",86
50584,"Irina Lashko (-Furler-)","F","163","50","Soviet Union",
50585,"Yelena Anatolyevna Lashmanova","F","170","48","Russia",181
50586,"Carla Lasi","F","179","57","Italy",113
50587,"Michal Eryk Lasko","M","202","104","Italy",113
50588,"Jason George Laslett","M","178","74","Great Britain",234
50589,"Uis Lasmanis","M","197","93","Latvia",124
50590,"Nabil Lasmari","M","182","82","Algeria",3
50591,"Nicolas Lasorsa","M","168","67","France",80
50592,"Inna Aleksandrovna Lasovskaya","F","178","68","Russia",181
50593,"Edward Lasquette","M",,,"Philippines",172
50594,"Damiano Lassandro","M","173","67","Italy",113
50595,"James Lassche","M","191","71","New Zealand",157
50596,"Aage Carl Christian Lassen","M","181","62","Web III",64
50597,"Hans Christian Lassen","M","182","82","Denmark",64
50598,"Jean Elizabeth  Lassen","F","170","74","Canada",41
50599,"Mehrullah Lassi","M","162","54","Pakistan",166
50600,"Rosemary Lassig (-Lluka)","F","165","63","Australia",13
50601,"Kalle Lassila","M","179","78","Finland",79
50602,"Lauri Janne Juhani Lassila","M","172","65","Finland",79
50603,"Riitta-Liisa Lassila-Roponen","F","161","54","Finland",79
50604,"Gerarda Hendrica Maria  Lassooij (-Nolting)","F",,,"Netherlands",155
50605,"Leila Franoise Lassouani","F","155","63","Algeria",3
50606,"Annie Last","F","167","60","Great Britain",234
50607,"Violeta Lastakauskait","F","184","72","Lithuania",130
50608,"Carlos Lastarria Escobedo","M","178","104","Peru",171
50609,"Jeremy Todd Laster","M","195","91","United States",238
50610,"Aartje Elisabeth  Lasterie","F","171","65","Netherlands",155
50611,"Brigitte Jeanne Lastrade","F","163","48","Canada",41
50612,"Carlos Lastre Alfonso","M","157","55","Cuba",57
50613,"Yunio Lastre Hechavarra","M","189","108","Cuba",57
50614,"Luis Mara Lasrtegui Berridi","M","190","90","Spain",209
50615,"Tara Elizabeth Laszlo (-Navarro)","F","157","58","United States",238
50616,"Attila Latk","M","167","48","Hungary",104
50617,"Norka Latamblet Daudinot","F",,,"Cuba",57
50618,"Elisabeth  Latanzio","F","158","47","Switzerland",216
50619,"Allaoua Latef","M",,,"Algeria",3
50620,"Melagne A. Lath","M",,,"Cote d'Ivoire",61
50621,"Peter David Latham","M","182","70","New Zealand",157
50622,"Rutherford Latham Morehead","M","181","65","Spain",209
50623,"Denis Lathoud","M","198","103","France",80
50624,"Robert Lathouwers","M","190","77","Netherlands",155
50625,"Badri Latif","F","169","59","Germany",87
50626,"Sheikh Abdul L. Latif","M","180","68","India",106
50627,"Ibrahim  Latifi","M","175","65","Iran",108
50628,"Franois Latil","M",,,"Vanuatu",241
50629,"Vladimir Latin","M","196","95","Estonia",73
50630,"Igor Latinovi","M",,,"Yugoslavia",220
50631,"Zhasurbek Latipov","M",,,"Uzbekistan",240
50632,"Gunta Latieva-udare","F","178","68","Latvia",124
50633,"Mariusz Latkowski","M","180","92","Poland",174
50634,"Grzegorz Bolesaw Lato","M","175","71","Poland",174
50635,"Vladimir Latocha","M","195","99","France",80
50636,"Wacaw Latocha","M","175","82","Poland",174
50637,"Brigitte Latrille-Gaudin","F","174","55","France",80
50638,"Balzs Latrompette Yann","M","170","68","Hungary",104
50639,"Lila Latrous","F","155","57","Algeria",3
50640,"Latt Zaw","M","167","60","Myanmar",151
50641,"Victoria Jane  Latta","F",,,"New Zealand",157
50642,"Christophe Lattaignant","M","150","54","France",80
50643,"Maxwell Lattimer","M","185","72","Canada",41
50644,"Ralph John Lattimore","M","193","90","New Zealand",157
50645,"Pekka Paavo Lattunen","M",,,"Finland",79
50646,"Akapei Latu","M","176","73","Tonga",224
50647,"Misha Jonas Emanuel Latuhihin","M",,,"Netherlands",155
50648,"Manuel Latusa","M","182","89","Austria",14
50649,"Erkki Juhani Latvala","M","181","70","Finland",79
50650,"Mikko Tapio Latvala","M","182","82","Finland",79
50651,"Kimmo Kristian Latvamki","M","172","75","Finland",79
50652,"Irina Latve","F","176","64","Latvia",124
50653,"Larysa Semenivna Latynina (Diriy-)","F","161","52","Soviet Union",
50654,"Grace Latz","F","183","80","United States",238
50655,"Helmut Latz","M","165","51","West Germany",
50656,"Heike Ltzsch (-Wedekind)","F","173","53","Germany",87
50657,"Anders Nielsen Lau","M",,,"Denmark",64
50658,"Yin Yan  Lau","F","160","56","Hong Kong",47
50659,"Jutta Lau","F","175","65","East Germany",
50660,"Lau Kin-Chung","M","171","65","Chinese Taipei",0
50661,"Lau Kwok Kin","M","178","65","Hong Kong",47
50662,"Lan Fong  Lau","F","160","53","Hong Kong",47
50663,"Lau Sui Fei","F","162","59","Hong Kong",47
50664,"Lau Tim","M","180","70","Chinese Taipei",0
50665,"Lau Wai Cheng","F","162","50","Malaysia",134
50666,"Claire Laubach","F","173","70","United States",238
50667,"Lawrence Eugene  Lauchle","M","162","57","United States",238
50668,"Anne Marie Lauck (Letko-)","F","168","48","United States",238
50669,"Reinhard Lauck","M","176","76","East Germany",
50670,"Salvatore Laudani","M","162","75","Italy",113
50671,"Simone Laudehr","F","175","56","Germany",87
50672,"Roberto Lauderdale Navarro","M",,,"Mexico",143
50673,"Abel Ricardo Laudonio","M","168","60","Argentina",10
50674,"Jrn Lauenborg (Hansen-)","M","185","65","Denmark",64
50675,"Hilde Lauer (-Ttaru)","F","160","63","Romania",180
50676,"Karl-Martin  Lauer","M","186","76","Germany",87
50677,"Bla Laufer","M","165","58","Hungary",104
50678,"Peter Laufer","M","183","78","Germany",87
50679,"Hildrun Laufer-Claus","F","172","66","Germany",87
50680,"Kenneth  Laufman","M","175","72","Canada",41
50681,"Jonathan Laugel","M","194","100","France",80
50682,"Jim Laugesen","M","185","83","Denmark-2",64
50683,"Jack David Laugher","M","166","65","Great Britain",234
50684,"Andres Lauk","M","178","77","Estonia",73
50685,"Gerhard Lauke","M","179","73","East Germany",
50686,"Fedir Laukhin","M","184","75","Ukraine",232
50687,"Svetlana Vyacheslavovna Laukhova","F","168","60","Russia",181
50688,"Joona Risto Pekka Laukka","M","180","66","Finland",79
50689,"Janne Kristian Laukkanen","M","184","84","Finland",79
50690,"Jari Johannes Laukkanen","M","183","71","Finland",79
50691,"Jari Petteri Laukkanen","M","185","85","Finland",79
50692,"Jenna Laukkanen","F","182","80","Finland",79
50693,"Juha Lauri Laukkanen","M","186","97","Finland",79
50694,"Mari Laukkanen","F","171","58","Finland",79
50695,"Noora Laukkanen","F","164","58","Finland",79
50696,"Vesa Eelis Laukkanen","M","180","64","Finland",79
50697,"Danile Laumann","F","180","75","Canada",41
50698,"Silken Suzette Laumann (-Wallace)","F","180","72","Canada",41
50699,"Iammogapi Launa","F","176","71","Papua New Guinea",169
50700,"Kaisa Maria Launela","F","160","57","Finland",79
50701,"Jouko Ilmari Launonen","M","167","66","Finland",79
50702,"Nils Lauper","M","160","65","Switzerland",216
50703,"Anna Rosalie Eleonora Laurell-Nash","F","184","75","Sweden",215
50704,"Laureano  Bisan Etame-Mayer","M","180","71","Cameroon",40
50705,"Pasi Jari Laurn","M","172","64","Finland",79
50706,"Peter Laurence","M","183","75","Kenya",119
50707,"Trevor James Laurence","M","187","85","New Zealand",157
50708,"Marina Laurencon (-Mougel)","F","154","47","France",80
50709,"Annie Laurendeau","F","160","62","Canada",41
50710,"Martin Laurendeau","M","190","77","Canada",41
50711,"Jennifer  Laurendet (Low-)","F","164","50","Australia",13
50712,"Adam John-Georg Laurent","M","183","76","United States",238
50713,"Andr Ren Robert Laurent","M","181","79","Belgium",21
50714,"Greta Laurent","F","168","60","Italy",113
50715,"Lionel Laurent","M","172","68","France",80
50716,"Marc Laurent","M","170","66","France",80
50717,"Thierry Laurent","M","179","70","France",80
50718,"Nuno Filipe Gomes Laurentino","M","194","75","Portugal",175
50719,"Thierry Lauret","M","168","70","France",80
50720,"Irina Lauric","F","178","70","Romania",180
50721,"Thomas  Laurich","M","200","96","Australia",13
50722,"Johannes Lauridsen","M","173","61","Denmark",64
50723,"Alain Laurier","M","176","70","France",80
50724,"Martha Johanna Petronella  Laurijsen","F","163","46","Netherlands",155
50725,"Harri Juhani Laurila","M","182","90","Finland",79
50726,"Kalevi Johannes Laurila","M","178","68","Finland",79
50727,"Liisa Mari Laurila","F","168","52","Finland",79
50728,"Olavi Jaakko Laurila","M","181","90","Finland",79
50729,"Romina Laurito","F","166",,"Italy",113
50730,"Susanne Munk Lauritsen (-Wilbek)","F",,,"Denmark",64
50731,"Dag Otto Lauritzen","M","180","72","Norway",164
50732,"Flemming Medum Lauritzen","M","185","78","Denmark",64
50733,"Sarah Antonie Brady Munch Lauritzen","F","190","87","Denmark",64
50734,"Germn Lujn Lauro","M","186","127","Argentina",10
50735,"Mara Fernanda Lauro","F","154","55","Argentina",10
50736,"Annette Meineche Laursen","F",,,"Denmark",64
50737,"Hanna Ivy Laursen (-Jensen)","F",,,"Denmark",64
50738,"Jacob Thaysen Laursen","M",,,"Denmark",64
50739,"Jacob Barrett Laursen","M","184","75","Denmark",64
50740,"Louise Klingenberg Laursen","F","170","60","Denmark",64
50741,"Per Krsgaard Laursen","M","178","65","Denmark",64
50742,"Ralf Lauruschkat","M","184","80","West Germany",
50743,"Pia Laus","F","182","65","Italy",113
50744,"Rudi Pablo Lausarot Bobenrieth","M","170","68","Uruguay",239
50745,"Sren Yves Lausberg","M","191","102","Germany",87
50746,"Regan Lauscher","F","174","70","Canada",41
50747,"Niklas Laustsen","M","189","95","Denmark",64
50748,"David Lester  Laut","M","193","114","United States",238
50749,"Heini-Maria Lautala","F","166","48","Finland",79
50750,"Gerardus  Lautenschutz","M","188","84","Daisy",155
50751,"Henry Lauterbach","M","190","81","East Germany",
50752,"Andrew George Lauterstein","M","190","90","Australia",13
50753,"Julia Lautowa","F","164","51","Austria",14
50754,"Dominique Lauvard (-Smondack)","F","151","49","France",80
50755,"Joffrey Lauvergne","M","209","115","France",80
50756,"Gustaaf Lauwereins","M","172","63","Belgium",21
50757,"Vanni Lauzana","M",,"119","Italy",113
50758,"Patrice Lauzon","M","182","81","Canada-2",41
50759,"Marcos Alfonso Lavado Mora","M","182","60","Venezuela",242
50760,"Russell  Lavale","M","176","80","Australia",13
50761,"Leonardo Lavalle Moreno","M","188","79","Mexico",143
50762,"James  Lavalley","M",,,"Canada-1",41
50763,"Pascal Lavanchy","M","178","68","France-3",80
50764,"Sven Manne Lavs","M","182","71","Sweden",215
50765,"Mehdi Lari Lavasani","M","180","68","Iran",108
50766,"Carol Elizabeth Cadwgan  Lavell","F","162","58","United States",238
50767,"Cyrille Laventure","M","187","62","France",80
50768,"Luis Felipe Laverde Jimenez","M","169","64","Colombia",51
50769,"Jos Luis Laverdeza Montoya","M","167","67","Cuba",57
50770,"Elise Mary Laverick (-Sherwell)","F","178","73","Great Britain",234
50771,"Jean Lavertue","M","163","64","Canada",41
50772,"Nicola Lavery","F","162","53","Great Britain",234
50773,"Tessa Lavey","F","172","68","Australia",13
50774,"Ezequiel Ivn Lavezzi","M","173","75","Argentina",10
50775,"Karel Lavick","M","192","80","Czech Republic",60
50776,"Juan Lavieri","M","180","94","Venezuela",242
50777,"Jason Lavigilante","M","168","50","Mauritius",141
50778,"Ariane Lavigne","F","170","63","Canada",41
50779,"Yannick Lavigne","M","185","82","France",80
50780,"Florent Laville","M","185","83","France",80
50781,"Renaud Lavillenie","M","177","71","France",80
50782,"Ramn Lavn Ortega","M","182","81","Spain",209
50783,"Rodrigo Lavi","M","180","84","Latvia",124
50784,"Peter Philip Laviolette, Jr.","M","188","90","United States",238
50785,"Neale John Lavis","M","171","73","Australia",13
50786,"Anicet-Richard Lavodrama y Ondoma","M","202","80","Central African Republic",43
50787,"Claire Marie Anne Lavogez","F","173","63","France",80
50788,"Joseph Dominic Giles Lavoie","M","188","95","Austria",14
50789,"Marc Lavoie","M","183","75","Canada",41
50790,"Anne-Sophie Lavoine","F","165","45","France",80
50791,"Veikko Tapani Lavonen","M","173","71","Finland",79
50792,"Franco Lavoratori","M","180","78","Italy",113
50793,"Yuliya Lavrenchuk","F","167","54","Ukraine",232
50794,"Sergey Lavrenov","M","186","71","Russia",181
50795,"Sergey Petrovich Lavrenov","M","164","68.5","Belarus",20
50796,"Yuliya Lavrentieva","F","155","49","Ukraine",232
50797,"Arsenyi Lavrentyev","M","192","94","Portugal",175
50798,"Elena Mirela Lavric","F","164","49","Romania",180
50799,"Florica Lavric","F","181","80","Romania",180
