"id","type","id_jo","id_event","id_athlete"
258703,"none",25,66,128749
258704,"none",15,650,128750
258705,"none",15,352,128750
258706,"none",26,72,128751
258707,"Bronze",25,158,128752
258708,"none",35,11,128753
258709,"none",35,174,128753
258710,"none",35,12,128753
258711,"none",36,11,128753
258712,"Gold",37,95,128754
258713,"Gold",13,97,128755
258714,"none",14,2,128756
258715,"none",9,20,128757
258716,"none",9,22,128757
258717,"none",9,23,128757
258718,"none",9,24,128757
258719,"none",9,25,128757
258720,"none",9,26,128757
258721,"none",9,27,128757
258722,"none",32,20,128757
258723,"none",32,22,128757
258724,"none",32,23,128757
258725,"none",32,24,128757
258726,"none",32,25,128757
258727,"none",32,26,128757
258728,"none",32,27,128757
258729,"none",42,246,128758
258730,"none",25,67,128759
258731,"Bronze",44,112,128760
258732,"none",15,650,128761
258733,"none",15,352,128761
258734,"Bronze",1,336,128762
258735,"Gold",10,13,128763
258736,"Bronze",11,119,128764
258737,"Gold",21,119,128764
258738,"Bronze",19,119,128764
258739,"none",46,108,128765
258740,"none",11,377,128766
258741,"none",21,112,128766
258742,"Bronze",19,112,128766
258743,"none",1,111,128766
258744,"none",21,111,128767
258745,"none",9,47,128767
258746,"none",32,47,128767
258747,"none",21,351,128767
258748,"none",12,103,128768
258749,"none",12,66,128768
258750,"none",11,103,128768
258751,"none",11,147,128768
258752,"none",11,66,128768
258753,"Bronze",12,89,128769
258754,"none",15,427,128770
258755,"none",1,277,128771
258756,"none",21,276,128772
258757,"none",19,276,128772
258758,"none",1,276,128772
258759,"none",26,203,128773
258760,"Gold",27,253,128773
258761,"none",27,207,128774
258762,"none",25,0,128775
258763,"none",29,343,128776
258764,"none",12,278,128777
258765,"none",11,278,128777
258766,"none",21,278,128777
258767,"Silver",21,484,128777
258768,"none",7,100,128778
258769,"none",29,100,128778
258770,"none",15,13,128779
258771,"Bronze",14,207,128780
258772,"Silver",20,289,128781
258773,"none",9,218,128782
258774,"none",32,218,128782
258775,"none",32,145,128782
258776,"none",32,97,128783
258777,"none",9,156,128784
258778,"Silver",11,149,128785
258779,"Bronze",11,186,128785
258780,"Silver",11,53,128785
258781,"none",21,149,128785
258782,"none",21,186,128785
258783,"none",21,53,128785
258784,"none",26,166,128786
258785,"Gold",43,305,128787
258786,"none",11,97,128788
258787,"none",9,106,128789
258788,"none",9,107,128789
258789,"none",1,139,128790
258790,"none",29,599,128791
258791,"none",16,201,128792
258792,"none",16,378,128792
258793,"none",16,20,128793
258794,"none",16,21,128793
258795,"none",16,24,128793
258796,"none",9,20,128793
258797,"none",9,21,128793
258798,"none",9,22,128793
258799,"none",9,23,128793
258800,"none",9,24,128793
258801,"none",9,25,128793
258802,"none",9,26,128793
258803,"none",9,27,128793
258804,"Gold",1,703,128794
258805,"none",20,98,128794
258806,"none",20,638,128794
258807,"Bronze",20,703,128794
258808,"Gold",19,44,128795
258809,"Gold",1,44,128795
258810,"Silver",20,44,128795
258811,"none",8,202,128796
258812,"none",8,50,128796
258813,"Gold",36,462,128797
258814,"none",2,150,128798
258815,"none",14,334,128799
258816,"none",34,334,128799
258817,"none",16,89,128800
258818,"none",9,110,128800
258819,"none",14,281,128801
258820,"none",46,141,128802
258821,"none",0,299,128803
258822,"none",1,18,128804
258823,"Bronze",34,591,128805
258824,"none",46,197,128806
258825,"none",46,411,128806
258826,"none",13,197,128806
258827,"none",18,50,128807
258828,"none",50,548,128808
258829,"none",50,758,128808
258830,"none",10,460,128809
258831,"none",10,461,128809
258832,"Gold",24,461,128810
258833,"none",9,89,128811
258834,"none",32,89,128811
258835,"none",11,134,128812
258836,"none",11,330,128812
258837,"none",28,42,128813
258838,"none",19,133,128814
258839,"Silver",12,54,128815
258840,"none",11,54,128815
258841,"none",25,348,128816
258842,"none",25,349,128816
258843,"none",25,367,128816
258844,"none",25,313,128816
258845,"none",0,301,128817
258846,"none",19,368,128818
258847,"none",19,66,128819
258848,"none",25,233,128820
258849,"none",28,232,128820
258850,"none",28,233,128820
258851,"none",21,71,128821
258852,"none",19,71,128822
258853,"none",38,242,128823
258854,"none",15,242,128823
258855,"none",15,129,128823
258856,"none",43,300,128824
258857,"none",45,205,128824
258858,"Gold",1,111,128825
258859,"Gold",20,111,128825
258860,"none",33,147,128826
258861,"Silver",13,100,128827
258862,"Silver",8,302,128828
258863,"Bronze",18,302,128828
258864,"none",27,97,128829
258865,"none",35,97,128829
258866,"Gold",26,106,128830
258867,"Gold",26,184,128830
258868,"Bronze",26,185,128830
258869,"Silver",26,107,128830
258870,"none",26,53,128830
258871,"none",27,106,128830
258872,"none",27,184,128830
258873,"none",27,107,128830
258874,"none",27,53,128830
258875,"Silver",3,432,128831
258876,"none",21,49,128832
258877,"none",19,49,128832
258878,"Gold",35,97,128833
258879,"Gold",36,207,128833
258880,"Bronze",31,268,128834
258881,"Gold",15,461,128835
258882,"Gold",15,572,128835
258883,"none",5,242,128836
258884,"none",14,141,128837
258885,"none",11,35,128838
258886,"none",21,35,128838
258887,"none",19,35,128838
258888,"none",1,11,128839
258889,"none",16,104,128840
258890,"none",9,55,128840
258891,"none",9,104,128840
258892,"none",9,105,128840
258893,"none",40,151,128841
258894,"none",25,55,128842
258895,"none",25,104,128842
258896,"none",28,55,128842
258897,"none",0,55,128842
258898,"none",0,104,128842
258899,"none",12,55,128842
258900,"none",12,104,128842
258901,"none",11,55,128842
258902,"none",15,249,128843
258903,"none",15,393,128843
258904,"Bronze",15,394,128843
258905,"none",15,466,128843
258906,"none",25,223,128844
258907,"none",28,55,128845
258908,"none",28,104,128845
258909,"none",11,510,128846
258910,"none",19,54,128847
258911,"none",0,74,128848
258912,"none",0,252,128848
258913,"none",0,381,128848
258914,"none",11,15,128849
258915,"none",31,7,128850
258916,"Silver",19,124,128851
258917,"Gold",1,124,128851
258918,"none",41,7,128852
258919,"none",16,192,128853
258920,"none",35,43,128854
258921,"none",19,244,128855
258922,"none",16,20,128856
258923,"none",16,21,128856
258924,"none",16,22,128856
258925,"none",16,23,128856
258926,"none",16,24,128856
258927,"none",16,25,128856
258928,"none",16,26,128856
258929,"none",16,27,128856
258930,"none",29,342,128857
258931,"none",16,342,128857
258932,"none",9,342,128857
258933,"none",1,414,128858
258934,"none",1,170,128858
258935,"none",20,414,128858
258936,"none",20,350,128858
258937,"none",20,170,128858
258938,"none",13,42,128859
258939,"none",13,149,128859
258940,"none",14,42,128859
258941,"none",33,118,128860
258942,"none",37,63,128861
258943,"none",26,366,128861
258944,"none",16,2,128862
258945,"none",35,46,128863
258946,"none",17,38,128864
258947,"none",8,38,128864
258948,"none",8,269,128864
258949,"none",18,38,128864
258950,"Bronze",18,269,128864
258951,"none",18,39,128864
258952,"Bronze",18,565,128864
258953,"none",39,202,128865
258954,"none",13,191,128866
258955,"none",13,92,128866
258956,"none",13,629,128866
258957,"none",13,628,128866
258958,"none",14,191,128866
258959,"none",14,509,128866
258960,"none",14,92,128866
258961,"Gold",13,285,128867
258962,"none",35,313,128868
258963,"none",35,314,128868
258964,"Bronze",46,42,128869
258965,"none",46,291,128869
258966,"none",46,107,128869
258967,"Silver",15,338,128870
258968,"Silver",27,43,128871
258969,"none",29,42,128872
258970,"none",25,0,128873
258971,"none",28,162,128874
258972,"none",0,162,128874
258973,"none",12,162,128874
258974,"none",34,100,128875
258975,"none",13,147,128876
258976,"none",13,115,128876
258977,"none",11,87,128877
258978,"none",35,244,128878
258979,"none",25,127,128879
258980,"none",25,128,128879
258981,"none",12,119,128880
258982,"none",20,194,128881
258983,"none",11,136,128882
258984,"Bronze",25,223,128883
258985,"none",34,333,128884
258986,"Gold",33,516,128885
258987,"Silver",37,86,128885
258988,"none",35,14,128886
258989,"none",35,291,128886
258990,"none",42,30,128887
258991,"none",42,32,128887
258992,"none",42,33,128887
258993,"none",10,30,128887
258994,"Silver",10,32,128887
258995,"none",10,33,128887
258996,"Bronze",24,32,128887
258997,"none",24,33,128887
258998,"none",4,31,128887
258999,"none",4,32,128887
259000,"none",19,112,128888
259001,"none",42,369,128889
259002,"none",42,246,128889
259003,"Bronze",42,120,128889
259004,"Silver",10,369,128889
259005,"Gold",10,246,128889
259006,"Gold",10,120,128889
259007,"Bronze",35,207,128890
259008,"none",35,256,128891
259009,"Gold",36,524,128892
259010,"none",29,223,128893
259011,"none",23,30,128894
259012,"none",23,32,128894
259013,"none",23,33,128894
259014,"Bronze",35,77,128894
259015,"none",10,369,128895
259016,"none",10,246,128895
259017,"none",10,120,128895
259018,"none",24,246,128895
259019,"none",24,120,128895
259020,"none",36,145,128896
259021,"none",19,177,128897
259022,"none",36,95,128898
259023,"none",26,86,128899
259024,"none",38,266,128900
259025,"none",15,266,128900
259026,"none",21,368,128901
259027,"none",25,142,128902
259028,"none",46,201,128903
259029,"Bronze",46,455,128903
259030,"none",0,238,128904
259031,"Gold",12,238,128904
259032,"none",11,511,128904
259033,"none",28,131,128905
259034,"none",0,131,128905
259035,"none",0,581,128905
259036,"Silver",6,13,128906
259037,"none",26,339,128907
259038,"none",27,339,128907
259039,"none",36,106,128908
259040,"Silver",29,2,128909
259041,"none",47,39,128910
259042,"none",47,59,128910
259043,"none",30,38,128910
259044,"none",30,39,128910
259045,"none",30,59,128910
259046,"none",31,38,128910
259047,"none",31,39,128910
259048,"none",3,147,128911
259049,"none",46,152,128912
259050,"Gold",46,105,128912
259051,"none",13,152,128912
259052,"Gold",13,105,128912
259053,"none",12,44,128913
259054,"none",49,50,128914
259055,"none",2,110,128915
259056,"none",13,2,128916
259057,"none",31,30,128917
259058,"none",31,32,128917
259059,"none",31,33,128917
259060,"none",23,30,128917
259061,"none",23,32,128917
259062,"none",23,33,128917
259063,"none",20,462,128918
259064,"none",14,64,128919
259065,"none",14,63,128919
259066,"none",14,106,128920
259067,"Bronze",14,107,128920
259068,"none",35,109,128921
259069,"none",35,172,128921
259070,"none",31,369,128922
259071,"none",31,246,128922
259072,"none",31,120,128922
259073,"none",9,212,128923
259074,"none",9,214,128923
259075,"none",9,215,128923
259076,"none",9,216,128923
259077,"none",9,217,128923
259078,"none",29,107,128924
259079,"none",13,21,128925
259080,"none",13,40,128925
259081,"none",13,152,128926
259082,"none",13,105,128926
259083,"none",26,115,128927
259084,"none",26,142,128927
259085,"none",27,115,128927
259086,"none",27,142,128927
259087,"none",35,115,128927
259088,"Silver",35,142,128927
259089,"Gold",37,207,128928
259090,"none",27,90,128929
259091,"none",31,62,128930
259092,"none",31,9,128930
259093,"none",22,62,128930
259094,"none",22,225,128930
259095,"none",22,9,128930
259096,"Silver",9,96,128931
259097,"none",9,229,128931
259098,"Bronze",32,96,128931
259099,"none",32,229,128931
259100,"none",29,431,128932
259101,"none",25,107,128933
259102,"none",28,106,128933
259103,"none",28,184,128933
259104,"none",28,185,128933
259105,"none",28,107,128933
259106,"none",0,106,128933
259107,"none",0,184,128933
259108,"none",0,185,128933
259109,"Silver",0,107,128933
259110,"none",33,480,128934
259111,"none",33,434,128934
259112,"none",37,434,128934
259113,"none",42,41,128935
259114,"Gold",2,711,128936
259115,"none",23,30,128937
259116,"none",23,32,128937
259117,"Silver",14,70,128938
259118,"none",34,70,128938
259119,"none",10,202,128939
259120,"Silver",0,88,128940
259121,"none",12,88,128940
259122,"none",20,358,128941
259123,"none",20,358,128942
259124,"Gold",13,285,128943
259125,"none",13,109,128944
259126,"Bronze",40,3,128945
259127,"none",32,69,128946
259128,"none",17,30,128947
259129,"none",10,202,128948
259130,"none",10,50,128948
259131,"Silver",0,383,128949
259132,"Gold",0,384,128949
259133,"Gold",12,383,128949
259134,"Gold",12,384,128949
259135,"Silver",11,383,128949
259136,"Gold",11,384,128949
259137,"Silver",19,383,128949
259138,"Gold",19,384,128949
259139,"Silver",20,383,128949
259140,"Gold",20,384,128949
259141,"none",49,202,128950
259142,"none",21,61,128951
259143,"none",21,402,128951
259144,"none",21,61,128952
259145,"none",21,402,128952
259146,"none",35,223,128953
259147,"none",36,223,128953
259148,"none",25,223,128953
259149,"none",28,223,128953
259150,"none",35,231,128954
259151,"none",29,288,128955
259152,"none",29,288,128955
259153,"Silver",9,119,128956
259154,"Gold",19,119,128957
259155,"Gold",1,119,128957
259156,"Bronze",21,119,128958
259157,"Gold",19,119,128958
259158,"Gold",1,119,128958
259159,"none",27,318,128959
259160,"none",27,438,128960
259161,"Gold",18,544,128961
259162,"Gold",38,544,128961
259163,"none",26,97,128962
259164,"none",21,55,128963
259165,"none",21,104,128963
259166,"Bronze",1,104,128963
259167,"none",27,252,128964
259168,"none",27,289,128964
259169,"none",0,74,128965
259170,"none",27,74,128966
259171,"none",20,103,128967
259172,"none",1,267,128968
259173,"Gold",1,119,128969
259174,"Bronze",20,119,128969
259175,"none",46,20,128970
259176,"none",46,21,128970
259177,"none",2,154,128971
259178,"none",2,580,128971
259179,"none",14,354,128971
259180,"none",14,65,128971
259181,"none",14,580,128971
259182,"none",36,166,128972
259183,"none",23,13,128973
259184,"none",26,74,128974
259185,"none",26,55,128975
259186,"none",26,104,128975
259187,"none",27,55,128975
259188,"none",27,104,128975
259189,"none",15,493,128976
259190,"none",2,141,128977
259191,"none",26,223,128978
259192,"none",28,284,128979
259193,"none",7,288,128980
259194,"none",11,44,128981
259195,"none",21,44,128981
259196,"Gold",36,47,128982
259197,"none",35,162,128983
259198,"none",27,49,128984
259199,"none",35,118,128984
259200,"none",35,49,128984
259201,"Gold",28,97,128985
259202,"Bronze",0,97,128985
259203,"Bronze",44,92,128986
259204,"none",12,512,128987
259205,"none",26,91,128988
259206,"none",25,381,128989
259207,"Silver",34,97,128990
259208,"none",25,234,128991
259209,"none",25,86,128991
259210,"none",28,235,128991
259211,"Gold",33,0,128992
259212,"none",9,141,128993
259213,"none",21,97,128994
259214,"Silver",19,97,128994
259215,"Gold",11,97,128995
259216,"none",21,97,128995
259217,"Silver",32,97,128996
259218,"none",26,74,128997
259219,"none",7,288,128998
259220,"none",7,288,128998
259221,"none",7,288,128998
259222,"none",7,288,128998
259223,"Bronze",25,149,128999
259224,"none",25,186,128999
259225,"Silver",25,53,128999
259226,"none",16,423,129000
259227,"none",11,133,129001
259228,"none",29,47,129002
259229,"Gold",12,2,129003
259230,"none",37,74,129004
259231,"none",0,164,129005
259232,"none",15,460,129006
259233,"none",37,67,129007
259234,"none",33,343,129008
259235,"none",37,343,129008
259236,"none",2,294,129009
259237,"none",2,296,129009
259238,"none",2,297,129009
259239,"none",46,37,129010
259240,"none",46,70,129010
259241,"none",13,141,129011
259242,"none",11,54,129012
259243,"none",21,54,129012
259244,"none",36,103,129013
259245,"none",36,142,129013
259246,"none",35,152,129014
259247,"none",35,105,129014
259248,"Bronze",25,152,129014
259249,"none",25,105,129014
259250,"none",28,152,129014
259251,"none",28,105,129014
259252,"none",0,105,129014
259253,"none",12,152,129014
259254,"none",12,105,129014
259255,"Gold",1,0,129015
259256,"none",23,13,129016
259257,"Bronze",25,119,129017
259258,"none",20,141,129018
259259,"none",27,87,129019
259260,"none",0,277,129020
259261,"none",35,163,129021
259262,"Silver",36,163,129021
259263,"none",36,524,129022
259264,"none",28,253,129023
259265,"none",20,182,129024
259266,"Silver",44,192,129025
259267,"none",28,68,129026
259268,"none",14,376,129027
259269,"none",15,302,129028
259270,"none",15,352,129029
259271,"none",20,35,129030
259272,"none",0,313,129031
259273,"none",0,383,129032
259274,"none",0,384,129032
259275,"none",29,60,129033
259276,"none",46,378,129034
259277,"none",46,455,129034
259278,"none",46,548,129034
259279,"none",7,210,129035
259280,"Silver",27,343,129036
259281,"none",12,303,129037
259282,"none",0,303,129038
259283,"none",12,43,129038
259284,"none",27,93,129039
259285,"none",35,93,129039
259286,"none",36,93,129039
259287,"none",26,185,129040
259288,"none",26,51,129040
259289,"none",26,53,129040
259290,"Gold",2,165,129041
259291,"Gold",14,37,129041
259292,"none",14,171,129041
259293,"none",34,37,129041
