"id","noc","year","value"
7464,"KGZ",1982,
7465,"KGZ",1983,
7466,"KGZ",1984,
7467,"KGZ",1985,
7468,"KGZ",1986,
7469,"KGZ",1987,
7470,"KGZ",1988,
7471,"KGZ",1989,
7472,"KGZ",1990,"2675000000"
7473,"KGZ",1991,"2569444444.44444"
7474,"KGZ",1992,"2316562500"
7475,"KGZ",1993,"2028295454.54545"
7476,"KGZ",1994,"1681006993.00699"
7477,"KGZ",1995,"1661018518.51852"
7478,"KGZ",1996,"1827570586.16784"
7479,"KGZ",1997,"1767864035.71943"
7480,"KGZ",1998,"1645963749.83146"
7481,"KGZ",1999,"1249061487.01457"
7482,"KGZ",2000,"1369688498.06778"
7483,"KGZ",2001,"1525116370.27939"
7484,"KGZ",2002,"1605643104.73021"
7485,"KGZ",2003,"1919008090.49641"
7486,"KGZ",2004,"2211534585.0034"
7487,"KGZ",2005,"2460248026.17783"
7488,"KGZ",2006,"2834168889.42019"
7489,"KGZ",2007,"3802566170.81543"
7490,"KGZ",2008,"5139957784.91084"
7491,"KGZ",2009,"4690062255.12247"
7492,"KGZ",2010,"4794357795.07139"
7493,"KGZ",2011,"6197766118.59856"
7494,"KGZ",2012,"6605139933.41063"
7495,"KGZ",2013,"7335027591.91628"
7496,"KGZ",2014,"7468096566.71158"
7497,"KGZ",2015,"6678178340.45121"
7498,"KGZ",2016,"6813092065.83507"
7499,"KGZ",2017,"7702934800.12836"
7500,"KGZ",2018,"8271106196.04265"
7501,"KGZ",2019,"8871019822.76703"
7502,"KGZ",2020,"7735976612.64163"
7503,"KHM",1960,"637142865.714286"
7504,"KHM",1961,"642857134.285714"
7505,"KHM",1962,"660000008.571429"
7506,"KHM",1963,"728571437.142857"
7507,"KHM",1964,"782857128.571429"
7508,"KHM",1965,"868571428.571429"
7509,"KHM",1966,"914285714.285714"
7510,"KHM",1967,"962857134.285714"
7511,"KHM",1968,"1065714248.57143"
7512,"KHM",1969,"978873232.394366"
7513,"KHM",1970,"718401157.724163"
7514,"KHM",1971,"969911421.39418"
7515,"KHM",1972,"505549441.375077"
7516,"KHM",1973,"702899155.982033"
7517,"KHM",1974,"588443893.689773"
7518,"KHM",1975,
7519,"KHM",1976,
7520,"KHM",1977,
7521,"KHM",1978,
7522,"KHM",1979,
7523,"KHM",1980,
7524,"KHM",1981,
7525,"KHM",1982,
7526,"KHM",1983,
7527,"KHM",1984,
7528,"KHM",1985,
7529,"KHM",1986,
7530,"KHM",1987,
7531,"KHM",1988,
7532,"KHM",1989,
7533,"KHM",1990,
7534,"KHM",1991,
7535,"KHM",1992,
7536,"KHM",1993,"2533727592.02872"
7537,"KHM",1994,"2791435272.25765"
7538,"KHM",1995,"3441205692.90388"
7539,"KHM",1996,"3506695719.5716"
7540,"KHM",1997,"3443413388.70675"
7541,"KHM",1998,"3120425502.56967"
7542,"KHM",1999,"3517242477.23368"
7543,"KHM",2000,"3654031716.27649"
7544,"KHM",2001,"3984000517.01899"
7545,"KHM",2002,"4284028482.54971"
7546,"KHM",2003,"4658246918.26014"
7547,"KHM",2004,"5337833248.02828"
7548,"KHM",2005,"6293046161.82646"
7549,"KHM",2006,"7274595706.66355"
7550,"KHM",2007,"8639235842.17756"
7551,"KHM",2008,"10351914093.1626"
7552,"KHM",2009,"10401851850.6062"
7553,"KHM",2010,"11242275198.9706"
7554,"KHM",2011,"12829541141.0175"
7555,"KHM",2012,"14054443213.4731"
7556,"KHM",2013,"15227991395.2235"
7557,"KHM",2014,"16702610842.4106"
7558,"KHM",2015,"18049954289.4301"
7559,"KHM",2016,"20016747754.0153"
7560,"KHM",2017,"22177200511.5882"
7561,"KHM",2018,"24571753583.504"
7562,"KHM",2019,"27089389786.9684"
7563,"KHM",2020,"25291251427.3979"
7564,"KIR",1960,
7565,"KIR",1961,
7566,"KIR",1962,
7567,"KIR",1963,
7568,"KIR",1964,
7569,"KIR",1965,
7570,"KIR",1966,
7571,"KIR",1967,
7572,"KIR",1968,
7573,"KIR",1969,
7574,"KIR",1970,"14295279.5446937"
7575,"KIR",1971,"15278632.4786325"
7576,"KIR",1972,"18936526.9461078"
7577,"KIR",1973,"31710657.7257811"
7578,"KIR",1974,"85637174.3722131"
7579,"KIR",1975,"55081816.9917528"
7580,"KIR",1976,"41109617.4996945"
7581,"KIR",1977,"38748059.4366822"
7582,"KIR",1978,"45210026.3248255"
7583,"KIR",1979,"42620165.4370668"
7584,"KIR",1980,"38715554.5433842"
7585,"KIR",1981,"41369800.0459664"
7586,"KIR",1982,"40572066.1324678"
7587,"KIR",1983,"37837837.8378378"
7588,"KIR",1984,"41246160.596753"
7589,"KIR",1985,"32125148.4042182"
7590,"KIR",1986,"32085561.4973262"
7591,"KIR",1987,"33608738.2719507"
7592,"KIR",1988,"42972107.1958747"
7593,"KIR",1989,"41119721.651115"
7594,"KIR",1990,"39809538.6776989"
7595,"KIR",1991,"47515189.2818196"
7596,"KIR",1992,"47737955.346651"
7597,"KIR",1993,"46919624.6430029"
7598,"KIR",1994,"54832577.8622606"
7599,"KIR",1995,"56338028.1690141"
7600,"KIR",1996,"66515376.7900462"
7601,"KIR",1997,"67537479.5903221"
7602,"KIR",1998,"65334841.0604347"
7603,"KIR",1999,"69032258.0645161"
7604,"KIR",2000,"67254174.3970315"
7605,"KIR",2001,"63101272.3699183"
7606,"KIR",2002,"72196457.6768445"
7607,"KIR",2003,"90231856.8000519"
7608,"KIR",2004,"102367039.270481"
7609,"KIR",2005,"112133944.253532"
7610,"KIR",2006,"110234939.759036"
7611,"KIR",2007,"132671742.950381"
7612,"KIR",2008,"141042610.300285"
7613,"KIR",2009,"132420059.273124"
7614,"KIR",2010,"156120895.248578"
7615,"KIR",2011,"181705002.578649"
7616,"KIR",2012,"190243321.598675"
7617,"KIR",2013,"185113921.606488"
7618,"KIR",2014,"179703443.302686"
7619,"KIR",2015,"171117872.436331"
7620,"KIR",2016,"178328873.030033"
7621,"KIR",2017,"187276210.91355"
7622,"KIR",2018,"196737895.995218"
7623,"KIR",2019,"194647201.946472"
7624,"KIR",2020,"199573325.992705"
7625,"KNA",1960,"12366563.6119699"
7626,"KNA",1961,"12483229.3064224"
7627,"KNA",1962,"12541562.1536487"
7628,"KNA",1963,"12833226.3897801"
7629,"KNA",1964,"13416554.8620428"
7630,"KNA",1965,"13593932.3220537"
7631,"KNA",1966,"14469078.1796966"
7632,"KNA",1967,"16742338.2519864"
7633,"KNA",1968,"14600000"
7634,"KNA",1969,"15850000"
7635,"KNA",1970,"16300000"
7636,"KNA",1971,"19624746.4503043"
7637,"KNA",1972,"22944849.1155047"
7638,"KNA",1973,"24196018.3767228"
7639,"KNA",1974,"31514856.3078422"
7640,"KNA",1975,"33364055.2995392"
7641,"KNA",1976,"30095602.2944551"
7642,"KNA",1977,"44496296.2962963"
7643,"KNA",1978,"49433333.3333333"
7644,"KNA",1979,"58840740.7407407"
7645,"KNA",1980,"68459259.2592593"
7646,"KNA",1981,"80888888.8888889"
7647,"KNA",1982,"86022222.2222222"
7648,"KNA",1983,"86874074.0740741"
7649,"KNA",1984,"98603703.7037037"
7650,"KNA",1985,"111007407.407407"
7651,"KNA",1986,"130685185.185185"
7652,"KNA",1987,"147748148.148148"
7653,"KNA",1988,"172692592.592593"
7654,"KNA",1989,"192518518.518518"
7655,"KNA",1990,"217259259.259259"
7656,"KNA",1991,"220540740.740741"
7657,"KNA",1992,"242137037.037037"
7658,"KNA",1993,"263755555.555556"
7659,"KNA",1994,"295159259.259259"
7660,"KNA",1995,"313485185.185185"
7661,"KNA",1996,"333944444.444444"
7662,"KNA",1997,"374641307.974641"
7663,"KNA",1998,"383257331.40548"
7664,"KNA",1999,"406595484.373262"
7665,"KNA",2000,"421695769.843918"
7666,"KNA",2001,"458643829.014199"
7667,"KNA",2002,"481077373.669966"
7668,"KNA",2003,"469869869.86987"
7669,"KNA",2004,"506900000"
7670,"KNA",2005,"547203703.703704"
7671,"KNA",2006,"644411111.111111"
7672,"KNA",2007,"689285185.185185"
7673,"KNA",2008,"751233333.333333"
7674,"KNA",2009,"747862962.962963"
7675,"KNA",2010,"760170370.37037"
7676,"KNA",2011,"817759259.259259"
7677,"KNA",2012,"800414814.814815"
7678,"KNA",2013,"839770370.37037"
7679,"KNA",2014,"916566666.666667"
7680,"KNA",2015,"923155555.555555"
7681,"KNA",2016,"971170370.37037"
7682,"KNA",2017,"996944444.444444"
7683,"KNA",2018,"1010822222.22222"
7684,"KNA",2019,"1044711111.11111"
7685,"KNA",2020,"927451851.851852"
7686,"KOR",1960,"3958190758.62419"
7687,"KOR",1961,"2417558289.36656"
7688,"KOR",1962,"2814318516.60968"
7689,"KOR",1963,"3988784572.24835"
7690,"KOR",1964,"3458939357.73377"
7691,"KOR",1965,"3120833333.33333"
7692,"KOR",1966,"3928908380.62947"
7693,"KOR",1967,"4855907141.80098"
7694,"KOR",1968,"6119284294.23459"
7695,"KOR",1969,"7678581343.69794"
7696,"KOR",1970,"9005023183.92581"
7697,"KOR",1971,"9903499927.98502"
7698,"KOR",1972,"10862327878.032"
7699,"KOR",1973,"13876531432.0145"
7700,"KOR",1974,"19544094741.2663"
7701,"KOR",1975,"21784297520.6612"
7702,"KOR",1976,"29902479338.843"
7703,"KOR",1977,"38446487603.3058"
7704,"KOR",1978,"51972107438.0165"
7705,"KOR",1979,"66946900826.4463"
7706,"KOR",1980,"65398646757.6511"
7707,"KOR",1981,"72933350953.7025"
7708,"KOR",1982,"78358866334.7376"
7709,"KOR",1983,"87760360941.0248"
7710,"KOR",1984,"97510235986.0046"
7711,"KOR",1985,"101296177099.377"
7712,"KOR",1986,"116836802995.065"
7713,"KOR",1987,"147948259722.577"
7714,"KOR",1988,"199590823957.237"
7715,"KOR",1989,"246927292765.02"
7716,"KOR",1990,"283367525714.932"
7717,"KOR",1991,"330648530715.211"
7718,"KOR",1992,"355525267405.367"
7719,"KOR",1993,"392666101884.959"
7720,"KOR",1994,"463617399962.661"
7721,"KOR",1995,"566583427334.137"
7722,"KOR",1996,"610169556840.077"
7723,"KOR",1997,"569754543829.957"
7724,"KOR",1998,"383330931042.356"
7725,"KOR",1999,"497512659612.052"
7726,"KOR",2000,"576178114168.494"
7727,"KOR",2001,"547658231279.87"
7728,"KOR",2002,"627246081417.004"
7729,"KOR",2003,"702717332012.991"
7730,"KOR",2004,"793175007858.066"
7731,"KOR",2005,"934901071332.984"
7732,"KOR",2006,"1053216909887.56"
7733,"KOR",2007,"1172614086539.86"
7734,"KOR",2008,"1047339010225.25"
7735,"KOR",2009,"943941876218.743"
7736,"KOR",2010,"1144066965324.49"
7737,"KOR",2011,"1253223044718.99"
7738,"KOR",2012,"1278427634342.59"
7739,"KOR",2013,"1370795199976.18"
7740,"KOR",2014,"1484318219633.63"
7741,"KOR",2015,"1465773245547.15"
7742,"KOR",2016,"1500111596236.37"
7743,"KOR",2017,"1623901496835.79"
7744,"KOR",2018,"1724845615629.26"
7745,"KOR",2019,"1646739219509.89"
7746,"KOR",2020,"1630525005469.11"
7747,"KWT",1960,
7748,"KWT",1961,
7749,"KWT",1962,
7750,"KWT",1963,
7751,"KWT",1964,
7752,"KWT",1965,"2097451694.2033"
7753,"KWT",1966,"2391486978.43741"
7754,"KWT",1967,"2441893027.16326"
7755,"KWT",1968,"2663119574.34892"
7756,"KWT",1969,"2769532343.88127"
7757,"KWT",1970,"2873984878.18538"
7758,"KWT",1971,"3880370401.57259"
7759,"KWT",1972,"4451200972.9401"
7760,"KWT",1973,"5408293998.65138"
7761,"KWT",1974,"13004774556.6166"
7762,"KWT",1975,"12024138275.8621"
7763,"KWT",1976,"13131668946.6484"
7764,"KWT",1977,"14135729588.2763"
7765,"KWT",1978,"15500908760.4507"
7766,"KWT",1979,"24746019536.903"
7767,"KWT",1980,"28638550499.4451"
7768,"KWT",1981,"25056672166.4275"
7769,"KWT",1982,"21577977770.059"
7770,"KWT",1983,"20869434305.3173"
7771,"KWT",1984,"21697297872.3404"
7772,"KWT",1985,"21442619680.8511"
7773,"KWT",1986,"17903681693.0489"
7774,"KWT",1987,"22365734481.5213"
7775,"KWT",1988,"20692472759.8566"
7776,"KWT",1989,"24312117767.1886"
7777,"KWT",1990,"18427777777.7778"
7778,"KWT",1991,"11008793176.2223"
7779,"KWT",1992,"19858555214.7239"
7780,"KWT",1993,"23941391390.7285"
7781,"KWT",1994,"24848483838.3838"
7782,"KWT",1995,"27191353887.3995"
7783,"KWT",1996,"31493319973.2799"
7784,"KWT",1997,"30355093966.3699"
7785,"KWT",1998,"25939960629.9213"
7786,"KWT",1999,"30123850197.1091"
7787,"KWT",2000,"37712842242.5033"
7788,"KWT",2001,"34887512226.9319"
7789,"KWT",2002,"38137545245.1464"
7790,"KWT",2003,"47876510067.1141"
7791,"KWT",2004,"59439090600.6108"
7792,"KWT",2005,"80798630136.9863"
7793,"KWT",2006,"101548931771.192"
7794,"KWT",2007,"114639690358.902"
7795,"KWT",2008,"147395089285.714"
7796,"KWT",2009,"105963168867.269"
7797,"KWT",2010,"115419399860.433"
7798,"KWT",2011,"154068115942.029"
7799,"KWT",2012,"174070382279.385"
7800,"KWT",2013,"174161142454.161"
7801,"KWT",2014,"162631412508.784"
7802,"KWT",2015,"114567298105.683"
7803,"KWT",2016,"109419728566.7"
7804,"KWT",2017,"120707435412.358"
7805,"KWT",2018,"138182400493.585"
7806,"KWT",2019,"136196760180.976"
7807,"KWT",2020,
7808,"LAC",1960,"65620808165.847"
7809,"LAC",1961,"68624073521.7132"
7810,"LAC",1962,"79174794692.4698"
7811,"LAC",1963,"78810137064.4409"
7812,"LAC",1964,"90906169854.7386"
7813,"LAC",1965,"97587712662.4311"
7814,"LAC",1966,"107375960281.92"
7815,"LAC",1967,"110128541024.928"
7816,"LAC",1968,"118974491355.515"
7817,"LAC",1969,"133625574818.324"
7818,"LAC",1970,"145017155173.307"
7819,"LAC",1971,"160885856338.54"
7820,"LAC",1972,"182666587392.993"
7821,"LAC",1973,"239615243328.716"
7822,"LAC",1974,"315496789586.971"
7823,"LAC",1975,"339878429220.261"
7824,"LAC",1976,"375456979875.692"
7825,"LAC",1977,"407817646450.959"
7826,"LAC",1978,"464493018983.194"
7827,"LAC",1979,"548302343758.578"
7828,"LAC",1980,"655342547364.324"
7829,"LAC",1981,"758245679409.868"
7830,"LAC",1982,"705601393158.757"
7831,"LAC",1983,"615396486386.251"
7832,"LAC",1984,"628791407311.519"
7833,"LAC",1985,"650107133009.726"
7834,"LAC",1986,"655461174267.858"
7835,"LAC",1987,"703400344295.044"
7836,"LAC",1988,"788063676123.561"
7837,"LAC",1989,"882731687107.235"
7838,"LAC",1990,"1041181192766.1"
7839,"LAC",1991,"1297974028319.97"
7840,"LAC",1992,"1199700236982.11"
7841,"LAC",1993,"1397343156804.04"
7842,"LAC",1994,"1609565306798.35"
7843,"LAC",1995,"1687746345908.59"
7844,"LAC",1996,"1842258026681.78"
7845,"LAC",1997,"2010064157296.01"
7846,"LAC",1998,"2019908963817.85"
7847,"LAC",1999,"1791525473959.71"
7848,"LAC",2000,"1980848958476.75"
7849,"LAC",2001,"1925705028049.1"
7850,"LAC",2002,"1731482311607.51"
7851,"LAC",2003,"1773300252218.28"
7852,"LAC",2004,"2023229633944.63"
7853,"LAC",2005,"2448474065327.53"
7854,"LAC",2006,"2860958737311.65"
7855,"LAC",2007,"3381017765452.48"
7856,"LAC",2008,"3912341357763.15"
7857,"LAC",2009,"3636380283976.72"
7858,"LAC",2010,"4547338067672.41"
7859,"LAC",2011,"5310229211102"
7860,"LAC",2012,"5288327452642.47"
7861,"LAC",2013,"5431239202702.66"
7862,"LAC",2014,"5460163132683.33"
7863,"LAC",2015,"4653088092007.6"
7864,"LAC",2016,"4527157303795.28"
7865,"LAC",2017,"5046523256120.21"
7866,"LAC",2018,"4897955761446.68"
7867,"LAC",2019,"4841640251322.17"
7868,"LAC",2020,"4007837786207.94"
7869,"LAO",1960,
7870,"LAO",1961,
7871,"LAO",1962,
7872,"LAO",1963,
7873,"LAO",1964,
7874,"LAO",1965,
7875,"LAO",1966,
7876,"LAO",1967,
7877,"LAO",1968,
7878,"LAO",1969,
7879,"LAO",1970,
7880,"LAO",1971,
7881,"LAO",1972,
7882,"LAO",1973,
7883,"LAO",1974,
7884,"LAO",1975,
7885,"LAO",1976,
7886,"LAO",1977,
7887,"LAO",1978,
7888,"LAO",1979,
7889,"LAO",1980,
7890,"LAO",1981,
7891,"LAO",1982,
7892,"LAO",1983,
7893,"LAO",1984,"1757142805.71429"
7894,"LAO",1985,"2366666615.55556"
7895,"LAO",1986,"1776842041.05263"
7896,"LAO",1987,"1087273103.69639"
7897,"LAO",1988,"598961269.297879"
7898,"LAO",1989,"714046821.093797"
7899,"LAO",1990,"865559856.1639"
7900,"LAO",1991,"1028087972.31085"
7901,"LAO",1992,"1127806944.61513"
7902,"LAO",1993,"1327748654.65969"
7903,"LAO",1994,"1543606345.11684"
7904,"LAO",1995,"1763536304.53964"
7905,"LAO",1996,"1873671550.34636"
7906,"LAO",1997,"1747011857.33107"
7907,"LAO",1998,"1280177838.71905"
7908,"LAO",1999,"1454430642.49183"
7909,"LAO",2000,"1731198022.45494"
7910,"LAO",2001,"1768619058.34647"
7911,"LAO",2002,"1758176653.07746"
7912,"LAO",2003,"2023324407.30316"
7913,"LAO",2004,"2366398119.8821"
7914,"LAO",2005,"2735558726.25625"
7915,"LAO",2006,"3452882514.00166"
7916,"LAO",2007,"4222962987.53859"
7917,"LAO",2008,"5443915120.50795"
7918,"LAO",2009,"5832915387.08908"
7919,"LAO",2010,"7127792629.58294"
7920,"LAO",2011,"8749241114.18913"
7921,"LAO",2012,"10191350119.6808"
7922,"LAO",2013,"11942230508.334"
7923,"LAO",2014,"13268458231.9284"
7924,"LAO",2015,"14390442307.3996"
7925,"LAO",2016,"15805692545.8723"
7926,"LAO",2017,"16853087485.4118"
7927,"LAO",2018,"17953786416.1431"
7928,"LAO",2019,"18245925331.2396"
7929,"LAO",2020,"19136194848.6534"
7930,"LBN",1960,
7931,"LBN",1961,
7932,"LBN",1962,
7933,"LBN",1963,
7934,"LBN",1964,
7935,"LBN",1965,
7936,"LBN",1966,
7937,"LBN",1967,
7938,"LBN",1968,
7939,"LBN",1969,
7940,"LBN",1970,
7941,"LBN",1971,
7942,"LBN",1972,
7943,"LBN",1973,
7944,"LBN",1974,
7945,"LBN",1975,
7946,"LBN",1976,
7947,"LBN",1977,
7948,"LBN",1978,
7949,"LBN",1979,
7950,"LBN",1980,
7951,"LBN",1981,
7952,"LBN",1982,
7953,"LBN",1983,
7954,"LBN",1984,
7955,"LBN",1985,
7956,"LBN",1986,
7957,"LBN",1987,
7958,"LBN",1988,"3313540067.93246"
7959,"LBN",1989,"2717998687.71002"
7960,"LBN",1990,"2838485353.96187"
7961,"LBN",1991,"4690415092.53663"
7962,"LBN",1992,"5843579160.90122"
7963,"LBN",1993,"7941744492.1211"
7964,"LBN",1994,"9599127049.9375"
7965,"LBN",1995,"11718795528.4939"
7966,"LBN",1996,"13690217333.2697"
7967,"LBN",1997,"15751867489.4446"
7968,"LBN",1998,"17247179005.5219"
7969,"LBN",1999,"17391056369.2265"
7970,"LBN",2000,"17260364842.4544"
7971,"LBN",2001,"17649751243.7811"
7972,"LBN",2002,"19152238805.9701"
7973,"LBN",2003,"20082918739.6352"
7974,"LBN",2004,"21159827992.0398"
7975,"LBN",2005,"21497336498.9718"
7976,"LBN",2006,"22022709851.5423"
7977,"LBN",2007,"24827355014.66"
7978,"LBN",2008,"29118916105.6053"
7979,"LBN",2009,"35399582928.6236"
7980,"LBN",2010,"38443907042.3217"
7981,"LBN",2011,"39927125961.194"
7982,"LBN",2012,"44035991745.6716"
7983,"LBN",2013,"46909335135.1244"
7984,"LBN",2014,"48134486624.6103"
7985,"LBN",2015,"49939374832.7031"
7986,"LBN",2016,"51205122503.8143"
7987,"LBN",2017,"53140638269.1211"
7988,"LBN",2018,"54961275741.5589"
7989,"LBN",2019,"51991634491.6345"
7990,"LBN",2020,"33383246857.58"
7991,"LBR",1960,
7992,"LBR",1961,
7993,"LBR",1962,
7994,"LBR",1963,
7995,"LBR",1964,
7996,"LBR",1965,
7997,"LBR",1966,
7998,"LBR",1967,
7999,"LBR",1968,
8000,"LBR",1969,
8001,"LBR",1970,
8002,"LBR",1971,
8003,"LBR",1972,
8004,"LBR",1973,
8005,"LBR",1974,
8006,"LBR",1975,
8007,"LBR",1976,
8008,"LBR",1977,
8009,"LBR",1978,
8010,"LBR",1979,
8011,"LBR",1980,
8012,"LBR",1981,
8013,"LBR",1982,
8014,"LBR",1983,
8015,"LBR",1984,
8016,"LBR",1985,
8017,"LBR",1986,
8018,"LBR",1987,
8019,"LBR",1988,
8020,"LBR",1989,
8021,"LBR",1990,
8022,"LBR",1991,
8023,"LBR",1992,
8024,"LBR",1993,
8025,"LBR",1994,
8026,"LBR",1995,
8027,"LBR",1996,
8028,"LBR",1997,
8029,"LBR",1998,
8030,"LBR",1999,
8031,"LBR",2000,"874000000"
8032,"LBR",2001,"906000000"
8033,"LBR",2002,"927000000"
8034,"LBR",2003,"748000000"
8035,"LBR",2004,"897000000"
8036,"LBR",2005,"949000000"
8037,"LBR",2006,"1119000000"
8038,"LBR",2007,"1373000000"
8039,"LBR",2008,"1726000000"
8040,"LBR",2009,"1768000000"
8041,"LBR",2010,"1998000000"
8042,"LBR",2011,"2398000000"
8043,"LBR",2012,"2721000000"
8044,"LBR",2013,"3067000000"
8045,"LBR",2014,"3144000000"
8046,"LBR",2015,"3177000000"
8047,"LBR",2016,"3277826000"
8048,"LBR",2017,"3285455000"
8049,"LBR",2018,"3264000000"
8050,"LBR",2019,"3070518100"
8051,"LBR",2020,"2950000000"
8052,"LBY",1960,
8053,"LBY",1961,
8054,"LBY",1962,
8055,"LBY",1963,
8056,"LBY",1964,
8057,"LBY",1965,
8058,"LBY",1966,
8059,"LBY",1967,
8060,"LBY",1968,
8061,"LBY",1969,
8062,"LBY",1970,
8063,"LBY",1971,
8064,"LBY",1972,
8065,"LBY",1973,
8066,"LBY",1974,
8067,"LBY",1975,
8068,"LBY",1976,
8069,"LBY",1977,
8070,"LBY",1978,
8071,"LBY",1979,
8072,"LBY",1980,
8073,"LBY",1981,
8074,"LBY",1982,
8075,"LBY",1983,
8076,"LBY",1984,
8077,"LBY",1985,
8078,"LBY",1986,
8079,"LBY",1987,
8080,"LBY",1988,
8081,"LBY",1989,
8082,"LBY",1990,"28901836158.1921"
8083,"LBY",1991,"31995012468.8279"
8084,"LBY",1992,"33881392045.4545"
8085,"LBY",1993,"30657030223.3903"
8086,"LBY",1994,"28607921928.8175"
8087,"LBY",1995,"25544128198.9955"
8088,"LBY",1996,"27884615384.6154"
8089,"LBY",1997,"30698633109.1343"
8090,"LBY",1998,"27249786142.0017"
8091,"LBY",1999,"35976714100.9056"
8092,"LBY",2000,"38270206950.41"
8093,"LBY",2001,"34110064452.1567"
8094,"LBY",2002,"20481889763.7795"
8095,"LBY",2003,"26265625000"
8096,"LBY",2004,"33122307692.3077"
8097,"LBY",2005,"47334148578.4164"
8098,"LBY",2006,"54961936662.6066"
8099,"LBY",2007,"67516236337.7158"
8100,"LBY",2008,"87140405361.2292"
8101,"LBY",2009,"63028320702.0343"
8102,"LBY",2010,"74773444900.5368"
8103,"LBY",2011,"34699395523.6073"
8104,"LBY",2012,"81873662518.8238"
8105,"LBY",2013,"65502870173.7831"
8106,"LBY",2014,"41142722414.3351"
8107,"LBY",2015,"27842131479.8726"
8108,"LBY",2016,"26197143268.1243"
8109,"LBY",2017,"37883243650.452"
8110,"LBY",2018,"52607888717.9487"
8111,"LBY",2019,"52091152228.3425"
8112,"LBY",2020,"25418461532.2008"
8113,"LCA",1960,
8114,"LCA",1961,
8115,"LCA",1962,
8116,"LCA",1963,
8117,"LCA",1964,
8118,"LCA",1965,
8119,"LCA",1966,
8120,"LCA",1967,
8121,"LCA",1968,
8122,"LCA",1969,
8123,"LCA",1970,
8124,"LCA",1971,
8125,"LCA",1972,
8126,"LCA",1973,
8127,"LCA",1974,
8128,"LCA",1975,
8129,"LCA",1976,
8130,"LCA",1977,
8131,"LCA",1978,
8132,"LCA",1979,
8133,"LCA",1980,"170370370.37037"
8134,"LCA",1981,"194444444.444444"
8135,"LCA",1982,"183333333.333333"
8136,"LCA",1983,"197037037.037037"
8137,"LCA",1984,"251481481.481481"
8138,"LCA",1985,"284444444.444444"
8139,"LCA",1986,"340000000"
8140,"LCA",1987,"375555555.555556"
8141,"LCA",1988,"429629629.62963"
8142,"LCA",1989,"486666666.666667"
8143,"LCA",1990,"579629629.62963"
8144,"LCA",1991,"613703703.703704"
8145,"LCA",1992,"674074074.074074"
8146,"LCA",1993,"684814814.814815"
8147,"LCA",1994,"713703703.703704"
8148,"LCA",1995,"762962962.962963"
8149,"LCA",1996,"788888888.888889"
8150,"LCA",1997,"805925925.925926"
8151,"LCA",1998,"877407407.407407"
8152,"LCA",1999,"921851851.851852"
8153,"LCA",2000,"932592592.592592"
8154,"LCA",2001,"892592592.592592"
8155,"LCA",2002,"900000000"
8156,"LCA",2003,"987407407.407407"
8157,"LCA",2004,"1066666666.66667"
8158,"LCA",2005,"1135555555.55556"
8159,"LCA",2006,"1268319185.18519"
8160,"LCA",2007,"1336088814.81481"
8161,"LCA",2008,"1437731111.11111"
8162,"LCA",2009,"1401507888.88889"
8163,"LCA",2010,"1486758037.03704"
8164,"LCA",2011,"1576988407.40741"
8165,"LCA",2012,"1605146777.77778"
8166,"LCA",2013,"1664816740.74074"
8167,"LCA",2014,"1755130814.81481"
8168,"LCA",2015,"1808079888.88889"
8169,"LCA",2016,"1865375222.22222"
8170,"LCA",2017,"1999090407.40741"
8171,"LCA",2018,"2065875074.07407"
8172,"LCA",2019,"2122450629.62963"
8173,"LCA",2020,"1703364240.74074"
8174,"LCN",1960,"81651509143.1006"
8175,"LCN",1961,"86450353399.0946"
8176,"LCN",1962,"98887395345.0436"
8177,"LCN",1963,"99799463180.4464"
8178,"LCN",1964,"111214931920.54"
8179,"LCN",1965,"118563336870.676"
8180,"LCN",1966,"130040255403.698"
8181,"LCN",1967,"133466375791.335"
8182,"LCN",1968,"143750503797.266"
8183,"LCN",1969,"160979586156.878"
8184,"LCN",1970,"175254777060.03"
8185,"LCN",1971,"195820421432.361"
8186,"LCN",1972,"219970767429.527"
8187,"LCN",1973,"288103934174.925"
8188,"LCN",1974,"374426354289.622"
8189,"LCN",1975,"392082630479.059"
8190,"LCN",1976,"435581720267.301"
8191,"LCN",1977,"478739671193.069"
8192,"LCN",1978,"543518144340.68"
8193,"LCN",1979,"647980581074.795"
